Heading,Course,Speed,lng,lat,MMSI
70.8,75.3,7.1,122.5567,36.884667,410050325
70.8,74,6.8,122.557848,36.884895,410050325
70.8,73.2,7.2,122.557928,36.884912,410050325
70.8,76.4,7.4,122.5601,36.885333,410050325
70.8,73.5,7.4,122.56053,36.885438,410050325
70.8,73.5,7.5,122.56061,36.885458,410050325
70.8,77.2,6.7,122.561225,36.88558,410050325
70.8,78.5,7.4,122.561933,36.8857,410050325
70.8,74.2,7.4,122.562725,36.88586,410050325
70.8,72,6.9,122.562802,36.885882,410050325
70.8,78.3,7.6,122.563783,36.886067,410050325
70.8,78,7.4,122.563837,36.886082,410050325
70.8,73.7,7.2,122.564955,36.886315,410050325
70.8,74.1,7.5,122.565037,36.886335,410050325
70.8,74.1,7.5,122.565667,36.886448,410050325
70.8,74.5,7.2,122.566307,36.886602,410050325
70.8,74.5,7,122.567447,36.886825,410050325
70.8,73.6,7.4,122.567532,36.886848,410050325
70.8,77.8,7.3,122.568683,36.887098,410050325
70.8,79.3,6.9,122.568763,36.887112,410050325
70.8,79.3,7.5,122.570343,36.887428,410050325
70.8,80.7,7.5,122.570428,36.88744,410050325
70.8,80.7,7.5,122.570967,36.887532,410050325
70.8,76,7.4,122.571637,36.88767,410050325
70.8,81.4,7,122.571718,36.88769,410050325
70.8,77.8,6.9,122.572425,36.887802,410050325
70.8,76.8,7.2,122.572505,36.887815,410050325
70.8,76.8,7.2,122.572817,36.887867,410050325
70.8,76.1,7.2,122.573817,36.88809,410050325
70.8,76.5,7.4,122.573898,36.888105,410050325
70.8,76.5,7.4,122.574683,36.888233,410050325
70.8,76.3,6.9,122.575335,36.88837,410050325
70.8,77.2,6.8,122.576212,36.888537,410050325
70.8,74.7,6.8,122.577532,36.888782,410050325
70.8,77.7,7.2,122.578675,36.889023,410050325
70.8,78.9,7.1,122.578757,36.889037,410050325
70.8,74.3,7.5,122.579777,36.889242,410050325
70.8,74.5,7.2,122.579857,36.889258,410050325
70.8,74.5,7.2,122.579933,36.889267,410050325
70.8,73.4,7.2,122.581015,36.889523,410050325
70.8,75.5,7.2,122.581137,36.88955,410050325
70.8,77.3,7.3,122.582268,36.889812,410050325
70.8,75.8,7.2,122.582348,36.88983,410050325
70.8,74,7.2,122.58345,36.890057,410050325
70.8,74.8,7.1,122.583528,36.890073,410050325
70.8,75.9,6.5,122.584708,36.890297,410050325
70.8,75,7.1,122.585887,36.890535,410050325
70.8,76.3,7,122.585968,36.89055,410050325
70.8,76.3,7,122.58695,36.890767,410050325
70.8,75.4,6.7,122.587082,36.890788,410050325
70.8,75,7.5,122.587162,36.890805,410050325
70.8,74.9,6.9,122.588467,36.891067,410050325
70.8,73.6,7.2,122.589507,36.891295,410050325
70.8,73.9,6.4,122.589585,36.891313,410050325
70.8,73.9,6.4,122.5905,36.891517,410050325
70.8,75.8,6.9,122.5907,36.89157,410050325
70.8,76,7.4,122.590785,36.891582,410050325
70.8,73.4,7,122.59188,36.891803,410050325
70.8,72.2,7.1,122.591957,36.891823,410050325
70.8,72.2,7.1,122.592267,36.891883,410050325
70.8,76.9,7.3,122.593058,36.89208,410050325
70.8,75.9,7.3,122.593142,36.892097,410050325
70.8,74.5,7.5,122.594345,36.892342,410050325
70.8,74.5,6.9,122.594423,36.892358,410050325
70.8,76.4,7.4,122.595552,36.892562,410050325
70.8,76.2,7.4,122.59575,36.8926,410050325
70.8,76.2,7.1,122.596855,36.892832,410050325
70.8,75.8,7.1,122.596937,36.892845,410050325
70.8,76.4,7.4,122.598003,36.893048,410050325
70.8,77.7,7.1,122.599255,36.893283,410050325
70.8,76.8,7.2,122.599367,36.893298,410050325
70.8,75.6,7.1,122.600467,36.893518,410050325
70.8,76.3,7.3,122.60055,36.893532,410050325
70.8,76.3,7.3,122.601217,36.893617,410050325
70.8,79,6.8,122.601715,36.893705,410050325
70.8,77.4,6.9,122.601833,36.893725,410050325
70.8,80.4,7.4,122.602972,36.893927,410050325
70.8,81.3,7.5,122.603057,36.893935,410050325
70.8,78.7,7.4,122.60419,36.894123,410050325
70.8,78.7,7,122.604308,36.894142,410050325
70.8,78.7,7,122.604667,36.8942,410050325
70.8,77.6,7.2,122.605403,36.894318,410050325
70.8,77,6.9,122.606483,36.8945,410050325
70.8,78.8,7,122.60675,36.894555,410050325
70.8,77,6.8,122.608032,36.89477,410050325
70.8,76.8,7.4,122.608115,36.894785,410050325
70.8,76.8,7.4,122.60835,36.894817,410050325
70.8,77.7,7.3,122.609185,36.894955,410050325
70.8,78.1,7.3,122.610427,36.895175,410050325
70.8,79.8,7.6,122.610513,36.895185,410050325
70.8,75,7.5,122.612977,36.895647,410050325
70.8,75.7,7.5,122.613817,36.895783,410050325
70.8,77.8,7.6,122.615562,36.896075,410050325
70.8,76.7,7.5,122.615733,36.896083,410050325
70.8,79.8,7.4,122.616845,36.896285,410050325
70.8,77.2,7.4,122.61693,36.896302,410050325
70.8,77.2,7.4,122.61765,36.896417,410050325
70.8,77,7.6,122.618295,36.896533,410050325
70.8,78.5,7.7,122.619457,36.89672,410050325
70.8,79.5,7.5,122.619543,36.896732,410050325
70.8,76.9,7.6,122.620845,36.896952,410050325
70.8,75.7,7.2,122.622312,36.89719,410050325
70.8,73.9,7.4,122.622397,36.897212,410050325
70.8,79.6,7.6,122.623422,36.897358,410050325
70.8,79.5,7.4,122.623505,36.897372,410050325
70.8,80.8,7.1,122.624673,36.897543,410050325
70.8,79.3,7.6,122.625217,36.897633,410050325
70.8,78.6,7.6,122.626128,36.897807,410050325
70.8,78.1,7.6,122.627788,36.898098,410050325
70.8,80,7.7,122.62859,36.89822,410050325
70.8,80,7.7,122.629067,36.898283,410050325
70.8,67.2,7.4,122.62984,36.898508,410050325
70.8,67.2,7.4,122.62992,36.898538,410050325
70.8,68.9,7.4,122.631022,36.89892,410050325
70.8,67.2,7.6,122.632422,36.899358,410050325
70.8,67.7,7.4,122.63374,36.899797,410050325
70.8,68.5,7.4,122.633818,36.899823,410050325
70.8,68.5,7.4,122.634217,36.89995,410050325
70.8,67.3,7.1,122.634658,36.90009,410050325
70.8,68.2,7.1,122.63584,36.900483,410050325
70.8,70.4,7.5,122.635918,36.900505,410050325
70.8,66.8,6.8,122.637032,36.90087,410050325
70.8,65.6,6.9,122.638235,36.901247,410050325
70.8,70.5,7.3,122.639357,36.901608,410050325
70.8,67,7.2,122.641033,36.90215,410050325
70.8,67.6,7.3,122.641815,36.90239,410050325
70.8,69.2,7,122.642832,36.902717,410050325
70.8,67.9,7.4,122.64407,36.903118,410050325
70.8,67.9,7.4,122.64455,36.903267,410050325
70.8,69.1,7.3,122.645262,36.903487,410050325
70.8,68.4,7.7,122.646433,36.903858,410050325
70.8,67.7,7.3,122.64764,36.904233,410050325
70.8,72.8,6.8,122.648747,36.904572,410050325
70.8,69.9,6.7,122.649517,36.904817,410050325
70.8,56.1,7.4,122.650925,36.905513,410050325
70.8,53.7,6.7,122.651955,36.906045,410050325
70.8,56,7.4,122.65265,36.906417,410050325
70.8,56.1,7.3,122.652967,36.906597,410050325
70.8,54.2,6.7,122.653947,36.90712,410050325
70.8,56.9,6.9,122.654967,36.907683,410050325
70.8,55.5,6.7,122.655982,36.908213,410050325
70.8,56.2,6.7,122.656933,36.908715,410050325
70.8,50.7,6.9,122.658862,36.909927,410050325
70.8,51.3,6.7,122.6597,36.9105,410050325
70.8,53.3,7.1,122.660687,36.911155,410050325
70.8,44,6,122.661565,36.911803,410050325
70.8,46.9,6.1,122.662353,36.912417,410050325
70.8,45,7.1,122.66335,36.913215,410050325
70.8,44.1,6.6,122.665717,36.915053,410050325
70.8,48.6,6.5,122.666628,36.915765,410050325
70.8,45.4,7.1,122.667427,36.916425,410050325
70.8,45.9,7,122.668227,36.917043,410050325
70.8,45.2,7.5,122.669068,36.917725,410050325
70.8,45.8,7,122.669533,36.9181,410050325
70.8,46.1,7.1,122.670002,36.918473,410050325
70.8,46.5,8.1,122.671938,36.920037,410050325
70.8,46.3,8.2,122.6724,36.920383,410050325
70.8,43,7.9,122.672925,36.920815,410050325
70.8,47.5,8.1,122.674967,36.922442,410050325
70.8,36.5,7.7,122.678603,36.925758,410050325
70.8,36.6,8.2,122.679233,36.926417,410050325
70.8,37.9,7.7,122.67947,36.926647,410050325
70.8,32,8.1,122.680238,36.927527,410050325
70.8,21.9,7.7,122.680867,36.928533,410050325
70.8,25,8,122.681358,36.929547,410050325
70.8,21.3,7.1,122.681892,36.930507,410050325
70.8,18.9,7.3,122.682405,36.931512,410050325
70.8,23,8,122.682845,36.932522,410050325
70.8,19.1,7.5,122.683317,36.933548,410050325
70.8,18.8,7.2,122.684583,36.93783,410050325
70.8,18.3,8.1,122.684683,36.938083,410050325
70.8,18.3,7.7,122.685293,36.93989,410050325
70.8,13.1,7.8,122.685627,36.940967,410050325
70.8,19.1,8.1,122.686038,36.941978,410050325
70.8,33.8,7.3,122.686702,36.942958,410050325
70.8,29.7,7.6,122.688073,36.944842,410050325
70.8,17,7.3,122.688645,36.945838,410050325
70.8,17.8,7.8,122.689003,36.946835,410050325
70.8,17.3,7.8,122.689858,36.949003,410050325
70.8,18.1,7.5,122.690225,36.950003,410050325
70.8,19.4,7.8,122.691592,36.953132,410050325
70.8,18,7.7,122.6929,36.95632,410050325
70.8,19,8.1,122.6946,36.960567,410050325
70.8,25.8,7.6,122.695033,36.961473,410050325
70.8,21.1,8,122.695548,36.962477,410050325
70.8,20.4,8,122.696083,36.9636,410050325
70.8,18,7.8,122.697032,36.965638,410050325
70.8,26.6,7.8,122.69791,36.967723,410050325
70.8,25.6,7.8,122.700978,36.972722,410050325
70.8,27.4,9.2,122.702175,36.974805,410050325
70.8,22,10.2,122.703645,36.97729,410050325
70.8,23.2,10.3,122.70442,36.978633,410050325
70.8,23.1,10.3,122.70485,36.9794,410050325
70.8,26.6,10.4,122.705162,36.97993,410050325
70.8,24.1,8.8,122.706685,36.982612,410050325
70.8,7.5,7.9,122.707283,36.984617,410050325
70.8,15.7,8.1,122.70732,36.98474,410050325
70.8,14.7,7.9,122.707903,36.986993,410050325
70.8,15.7,7.7,122.708205,36.988055,410050325
70.8,12.1,7.5,122.708582,36.989095,410050325
70.8,17.2,7.6,122.708932,36.990162,410050325
70.8,357.3,7.2,122.70912,36.991148,410050325
70.8,0.4,7.4,122.709,36.992333,410050325
70.8,4.6,7.3,122.709107,36.993175,410050325
70.8,2.2,7.3,122.709178,36.994227,410050325
70.8,6.9,7.1,122.709283,36.995383,410050325
70.8,1.4,7.5,122.70933,36.996315,410050325
70.8,359.1,7.3,122.709318,36.997373,410050325
70.8,6,7.1,122.709358,36.998345,410050325
70.8,0.7,7.5,122.709417,36.999817,410050325
70.8,1.7,7.3,122.709488,37.000402,410050325
70.8,0.6,7.4,122.709545,37.002495,410050325
70.8,359.4,7.3,122.709533,37.002898,410050325
70.8,0.9,6.9,122.70964,37.004553,410050325
70.8,2.4,6.9,122.709667,37.007333,410050325
70.8,1.6,7.3,122.709678,37.007675,410050325
70.8,2.8,7.4,122.709827,37.009718,410050325
70.8,3,7.4,122.709867,37.0104,410050325
70.8,359.3,7.2,122.709933,37.011752,410050325
70.8,3,7.3,122.710022,37.012813,410050325
70.8,2.7,7.2,122.710035,37.013835,410050325
70.8,2.6,7,122.7101,37.014817,410050325
70.8,0.8,7,122.710155,37.015912,410050325
70.8,4.9,7.2,122.71025,37.017882,410050325
70.8,5.6,7.6,122.710282,37.019035,410050325
70.8,1.2,7.5,122.710433,37.022417,410050325
70.8,1.8,7.4,122.710467,37.023252,410050325
70.8,359.4,7.3,122.710522,37.02429,410050325
70.8,357.7,7.6,122.71057,37.026407,410050325
70.8,359.5,7.3,122.710733,37.03,410050325
70.8,4,7.3,122.710773,37.03055,410050325
70.8,3.4,7.4,122.710945,37.033725,410050325
70.8,2.4,7.6,122.710978,37.034775,410050325
70.8,359.4,7.6,122.7121,37.0606,410050325
70.8,1.1,7.5,122.71283,37.071662,410050325
70.8,5.5,7.3,122.712933,37.07271,410050325
70.8,6.2,7.6,122.714355,37.084503,410050325
70.8,5.4,7.9,122.7172,37.103,410050325
70.8,8,8.2,122.7199,37.1198,410050325
70.8,1.8,8.3,122.7226,37.1504,410050325
70.8,2.1,9.2,122.7231,37.1653,410050325
70.8,1.7,9.4,122.723153,37.190107,410050325
70.8,358.9,9.3,122.7232,37.2006,410050325
70.8,358.4,9.5,122.723207,37.223025,410050325
70.8,1.5,9.5,122.723157,37.224343,410050325
70.8,2.5,9.2,122.723167,37.227003,410050325
70.8,358.9,8.9,122.723158,37.228308,410050325
70.8,358.9,8.9,122.723183,37.229348,410050325
70.8,357.6,9.2,122.723142,37.23226,410050325
70.8,4.5,9.4,122.723172,37.233793,410050325
70.8,3.3,9.6,122.723322,37.234938,410050325
70.8,7,9.6,122.723433,37.236295,410050325
70.8,8.3,9.4,122.7238,37.2403,410050325
70.8,3.8,9.6,122.724072,37.243012,410050325
70.8,1.2,9.7,122.72425,37.244765,410050325
70.8,7.2,9.5,122.724363,37.24565,410050325
70.8,2.8,9.3,122.724505,37.24698,410050325
70.8,3.2,9.2,122.72459,37.248347,410050325
70.8,3.2,9.2,122.724617,37.248733,410050325
70.8,5.7,9.4,122.724735,37.249798,410050325
70.8,15.1,9.6,122.726715,37.257528,410050325
70.8,15.1,9.6,122.727,37.258283,410050325
70.8,18.2,9.2,122.727258,37.258825,410050325
70.8,19,9.4,122.727727,37.260068,410050325
70.8,12.2,9.2,122.728188,37.261317,410050325
70.8,15.8,9.4,122.728642,37.262608,410050325
70.8,15.8,9.4,122.728983,37.263683,410050325
70.8,16.4,9.2,122.73082,37.268957,410050325
70.8,14.6,9.3,122.731273,37.270207,410050325
70.8,6,9.4,122.731553,37.271517,410050325
70.8,7.5,9.3,122.731788,37.272798,410050325
70.8,6.9,9,122.731973,37.274083,410050325
70.8,8.9,8.9,122.73224,37.275393,410050325
70.8,10.4,9.3,122.732495,37.276693,410050325
70.8,10.4,9.3,122.7325,37.276767,410050325
70.8,8.2,9.1,122.732758,37.277977,410050325
70.8,11.8,9.1,122.732987,37.279253,410050325
70.8,7.6,9.3,122.733267,37.280682,410050325
70.8,11.5,8.9,122.7336,37.282283,410050325
70.8,9,9.1,122.733748,37.283097,410050325
70.8,10.2,8.8,122.734273,37.285718,410050325
70.8,10.2,8.8,122.734367,37.286133,410050325
70.8,7.2,8.9,122.734513,37.28697,410050325
70.8,9.3,9.4,122.73474,37.288298,410050325
70.8,9.7,9.4,122.735062,37.289582,410050325
70.8,10.5,8.9,122.735292,37.290865,410050325
70.8,10.5,8.9,122.735467,37.2917,410050325
70.8,8.7,9.2,122.73558,37.292165,410050325
70.8,9.2,9.3,122.73581,37.293493,410050325
70.8,9.3,9.2,122.736108,37.294768,410050325
70.8,9.3,9.2,122.736233,37.295533,410050325
70.8,10.2,9.4,122.736608,37.297348,410050325
70.8,8,9.3,122.737102,37.299958,410050325
70.8,13,9.1,122.737385,37.301238,410050325
70.8,9.8,9.4,122.737662,37.30255,410050325
70.8,8.9,9.3,122.737938,37.303905,410050325
70.8,8.9,9.3,122.73815,37.304983,410050325
70.8,8.7,9.5,122.73843,37.306433,410050325
70.8,9,9.3,122.738698,37.307698,410050325
70.8,10.4,9.4,122.738985,37.309043,410050325
70.8,7.5,9.4,122.739208,37.310332,410050325
70.8,7.5,9.4,122.739233,37.310533,410050325
70.8,7.2,9.3,122.73944,37.311752,410050325
70.8,9.5,9.2,122.739707,37.313002,410050325
70.8,8.6,9.4,122.739967,37.314248,410050325
70.8,8.6,9.4,122.74,37.314417,410050325
70.8,9.7,9.5,122.740522,37.316893,410050325
70.8,8.1,9.4,122.740785,37.318238,410050325
70.8,12.7,9.3,122.741075,37.319605,410050325
70.8,12.7,9.3,122.741183,37.320117,410050325
70.8,9.2,9.2,122.741348,37.32085,410050325
70.8,10.2,9.7,122.741647,37.322215,410050325
70.8,8.3,9.3,122.741922,37.323567,410050325
70.8,8.3,9.3,122.742,37.324033,410050325
70.8,7.2,9.5,122.74213,37.324807,410050325
70.8,9.1,9.6,122.742372,37.326142,410050325
70.8,7.8,9.1,122.74265,37.327583,410050325
70.8,10.4,9.2,122.742898,37.328683,410050325
70.8,10.4,9.2,122.743083,37.329567,410050325
70.8,7.6,8.9,122.743167,37.330003,410050325
70.8,9.4,9.4,122.7434,37.331328,410050325
70.8,6.8,8.9,122.743658,37.332615,410050325
70.8,6.8,8.9,122.7438,37.333467,410050325
70.8,12.1,9.3,122.743908,37.333895,410050325
70.8,7.5,9.4,122.744167,37.335217,410050325
70.8,10.8,9.5,122.74445,37.336485,410050325
70.8,9.2,8.5,122.74474,37.33775,410050325
70.8,9.2,8.5,122.74495,37.3389,410050325
70.8,8.2,9.5,122.744982,37.339028,410050325
70.8,6.3,9.3,122.745198,37.340247,410050325
70.8,2,9.3,122.745215,37.341532,410050325
70.8,2,9.3,122.745317,37.34275,410050325
70.8,0.4,9.3,122.745332,37.342975,410050325
70.8,4.1,9,122.745377,37.344122,410050325
70.8,3.2,9.2,122.745502,37.345465,410050325
70.8,3.1,8.9,122.745652,37.348145,410050325
70.8,2.5,9.1,122.745752,37.349387,410050325
70.8,3.9,9.3,122.745838,37.350672,410050325
70.8,1.5,9.5,122.745905,37.352008,410050325
70.8,1.5,9.5,122.745917,37.352267,410050325
70.8,4.1,9.4,122.746072,37.35456,410050325
70.8,4,9.4,122.746162,37.355882,410050325
70.8,2,8.6,122.746283,37.357767,410050325
70.8,4.9,8.9,122.746357,37.35965,410050325
70.8,2.8,9,122.746473,37.360882,410050325
