Course,Speed,lng,lat,MMSI
311.6,9.4,121.303293,37.743847,412767320
311.6,9.5,121.303027,37.744043,412767320
311.3,9.5,121.30276,37.744217,412767320
311.5,9.4,121.302573,37.744357,412767320
311.6,9.4,121.30232,37.744507,412767320
311.3,9.4,121.302027,37.744707,412767320
311.6,9.4,121.3018,37.744883,412767320
311.6,9.4,121.301587,37.745023,412767320
311.8,9.4,121.301293,37.745227,412767320
311.8,9.4,121.301067,37.74541,412767320
311.6,9.4,121.300293,37.745947,412767320
311.6,9.4,121.300093,37.74609,412767320
311.6,9.4,121.299867,37.74627,412767320
311.8,9.4,121.299573,37.746467,412767320
311.6,9.4,121.29936,37.746613,412767320
311.8,9.4,121.299107,37.74679,412767320
311.8,9.4,121.29888,37.746963,412767320
311.8,9.4,121.298627,37.74714,412767320
311.8,9.4,121.298133,37.747497,412767320
311.8,9.5,121.29764,37.74787,412767320
311.8,9.4,121.297467,37.747987,412767320
311.8,9.4,121.2974,37.748043,412767320
312,9.4,121.297147,37.74822,412767320
312,9.4,121.297067,37.748277,412767320
312.1,9.4,121.296893,37.748413,412767320
312,9.4,121.2964,37.74876,412767320
312,9.4,121.296213,37.748913,412767320
311.8,9.4,121.296267,37.748883,412767320
311.8,9.4,121.29568,37.749283,412767320
311.8,9.4,121.295467,37.749417,412767320
311.8,9.4,121.295067,37.749703,412767320
311.8,9.4,121.294613,37.75002,412767320
312,9.4,121.294213,37.75032,412767320
311.8,9.5,121.29384,37.750587,412767320
311.8,9.4,121.293427,37.750873,412767320
311.6,9.4,121.293013,37.751177,412767320
311.8,9.4,121.292747,37.75135,412767320
311.8,9.5,121.292587,37.75147,412767320
311.8,9.5,121.292253,37.75171,412767320
311.8,9.4,121.292,37.751883,412767320
311.8,9.4,121.291733,37.752093,412767320
311.8,9.4,121.2914,37.75234,412767320
311.8,9.4,121.29128,37.752423,412767320
311.8,9.5,121.291027,37.7526,412767320
312,9.4,121.290947,37.75267,412767320
311.8,9.5,121.290533,37.752963,412767320
312.1,9.4,121.290267,37.753137,412767320
311.8,9.5,121.289987,37.75334,412767320
311.6,9.4,121.289773,37.753487,412767320
311.6,9.5,121.289547,37.753657,412767320
311.6,9.5,121.28928,37.753823,412767320
311.6,9.4,121.289067,37.753973,412767320
311.8,9.4,121.2888,37.75418,412767320
311.6,9.4,121.288547,37.75435,412767320
311.6,9.5,121.288027,37.754707,412767320
311.6,9.5,121.2878,37.754883,412767320
311.8,9.4,121.287613,37.755003,412767320
312,9.5,121.287547,37.755063,412767320
311.8,9.4,121.287253,37.755273,412767320
311.8,9.5,121.28704,37.755413,412767320
311.6,9.4,121.286293,37.75594,412767320
311.8,9.4,121.286053,37.756093,412767320
311.8,9.4,121.286,37.756137,412767320
311.8,9.5,121.285867,37.756243,412767320
311.8,9.5,121.2856,37.756417,412767320
311.6,9.5,121.28524,37.75667,412767320
311.6,9.5,121.284773,37.756993,412767320
312,9.4,121.28436,37.75728,412767320
312.3,9.5,121.283947,37.75758,412767320
311.8,9.4,121.283547,37.757873,412767320
311.8,9.5,121.283133,37.75817,412767320
311.8,9.4,121.28276,37.758443,412767320
311.8,9.5,121.282627,37.758533,412767320
311.8,9.5,121.2824,37.758723,412767320
312.1,9.4,121.282173,37.758883,412767320
312.3,9.4,121.28188,37.759093,412767320
312.3,9.4,121.281653,37.759277,412767320
312.1,9.4,121.2814,37.75945,412767320
312,9.4,121.281213,37.759597,412767320
312.1,9.4,121.281133,37.75966,412767320
312.1,9.4,121.280933,37.759807,412767320
312,9.4,121.280467,37.76011,412767320
312,9.4,121.279947,37.760487,412767320
312,9.3,121.279507,37.760803,412767320
312,9.4,121.279213,37.761013,412767320
312,9.4,121.279013,37.761153,412767320
312.1,9.4,121.278747,37.761337,412767320
312.1,9.4,121.278467,37.761533,412767320
312.1,9.4,121.27828,37.76168,412767320
312,9.4,121.278027,37.76187,412767320
311.8,9.4,121.277867,37.761973,412767320
312,9.4,121.27748,37.762247,412767320
311.8,9.4,121.27728,37.762393,412767320
312.1,9.4,121.277053,37.762557,412767320
312.1,9.4,121.27676,37.76276,412767320
312.1,9.4,121.276627,37.76285,412767320
312.1,9.4,121.276547,37.762913,412767320
312.1,9.4,121.276067,37.763257,412767320
312.1,9.4,121.275413,37.76372,412767320
312,9.4,121.275,37.764013,412767320
312.3,9.4,121.2746,37.76432,412767320
312.1,9.3,121.274213,37.764587,412767320
312.1,9.4,121.2738,37.764883,412767320
312.1,9.3,121.2734,37.765177,412767320
312.3,9.4,121.272973,37.765457,412767320
312.3,9.4,121.27288,37.76554,412767320
312.1,9.3,121.27268,37.76568,412767320
312.1,9.4,121.272547,37.76577,412767320
312.3,9.4,121.272427,37.76585,412767320
312,9.4,121.271947,37.7662,412767320
312.3,9.4,121.271773,37.766317,412767320
312.1,9.3,121.271693,37.766373,412767320
312.3,9.3,121.2714,37.766583,412767320
312.3,9.4,121.271213,37.76673,412767320
312.3,9.3,121.270947,37.766913,412767320
312.3,9.3,121.27072,37.767083,412767320
312.3,9.4,121.270467,37.76727,412767320
312.5,9.4,121.270227,37.76744,412767320
312.3,9.3,121.269987,37.767613,412767320
312.5,9.4,121.269693,37.76783,412767320
312.5,9.4,121.269013,37.76835,412767320
312.5,9.4,121.26876,37.768533,412767320
312.6,9.3,121.268533,37.768707,412767320
312.6,9.4,121.26828,37.768877,412767320
312.3,9.4,121.268133,37.769003,412767320
312.3,9.3,121.26808,37.76903,412767320
312.5,9.4,121.26736,37.769547,412767320
312.6,9.3,121.267547,37.769413,412767320
312.3,9.4,121.267067,37.769757,412767320
312.5,9.3,121.266933,37.76985,412767320
312.3,9.3,121.26684,37.76994,412767320
312.1,9.3,121.266507,37.770173,412767320
312.3,9.4,121.2664,37.770257,412767320
312.5,9.4,121.266107,37.770467,412767320
312.6,9.3,121.26576,37.770727,412767320
312.3,9.3,121.26536,37.771013,412767320
312,9.3,121.264947,37.771307,412767320
312.3,9.4,121.264547,37.77161,412767320
313.3,9.4,121.264133,37.771897,412767320
313.8,9.4,121.263693,37.772223,412767320
314.3,9.3,121.263507,37.772373,412767320
314.1,9.3,121.263373,37.77247,412767320
314.5,9.3,121.26328,37.772547,412767320
314.6,9.3,121.263027,37.772737,412767320
314.6,9.3,121.26276,37.77294,412767320
314.8,9.3,121.26256,37.773087,412767320
314.8,9.3,121.262333,37.77327,412767320
314.8,9.3,121.2622,37.773393,412767320
314.8,9.3,121.262067,37.773473,412767320
314.8,9.3,121.261653,37.773807,412767320
315,9.3,121.261427,37.773997,412767320
315.1,9.3,121.261213,37.774143,412767320
315.1,9.3,121.260933,37.774353,412767320
315.1,9.3,121.260707,37.774537,412767320
315,9.3,121.260027,37.775097,412767320
315,9.3,121.259813,37.77526,412767320
314.8,9.3,121.25932,37.77566,412767320
314.5,9.3,121.259107,37.775807,412767320
314.5,9.3,121.25888,37.775987,412767320
314.3,9.3,121.258733,37.776093,412767320
314.3,9.1,121.258613,37.77619,412767320
314.3,9.3,121.258413,37.776367,412767320
314.3,9.3,121.257947,37.776687,412767320
314.3,9.3,121.257507,37.777047,412767320
314.3,9.1,121.257693,37.776893,412767320
314.1,9.3,121.257253,37.777233,412767320
314.3,9.1,121.2572,37.77729,412767320
314.3,9.3,121.256787,37.777607,412767320
314.3,9.3,121.2564,37.77792,412767320
314.3,9.3,121.256,37.778237,412767320
314.3,9.3,121.255613,37.778547,412767320
314.3,9.3,121.25528,37.77882,412767320
314.3,9.3,121.25488,37.779133,412767320
314.6,9.3,121.254493,37.77945,412767320
314.8,9.3,121.254267,37.77963,412767320
314.6,9.1,121.25408,37.77975,412767320
314.5,9.1,121.253813,37.77996,412767320
314.6,9.3,121.25372,37.780053,412767320
314.6,9.1,121.253547,37.780177,412767320
314.6,9.3,121.25332,37.780353,412767320
314.5,9.3,121.253053,37.78057,412767320
314.6,9.3,121.25296,37.780633,412767320
314.3,9.1,121.25284,37.78073,412767320
314.5,9.1,121.252613,37.780913,412767320
314.5,9.3,121.252413,37.781067,412767320
314.6,9.1,121.251693,37.781637,412767320
314.8,9.1,121.251493,37.78179,412767320
314.8,9.1,121.251213,37.782007,412767320
84.6,9.1,121.250987,37.78218,412767320
315,9.1,121.250747,37.782363,412767320
315.1,9.1,121.250293,37.78273,412767320
315,9,121.25012,37.782877,412767320
314.8,9.1,121.24988,37.783057,412767320
314.6,9,121.249613,37.78326,412767320
314.6,9.1,121.249507,37.783347,412767320
314.5,9,121.249187,37.78359,412767320
314.6,9,121.248693,37.78397,412767320
314.6,9,121.248467,37.78415,412767320
314.6,9,121.24836,37.784243,412767320
314.8,9.1,121.248267,37.784307,412767320
314.8,9.1,121.247973,37.78455,412767320
314.8,9,121.247613,37.78485,412767320
314.8,9,121.247213,37.785153,412767320
314.6,9,121.246893,37.785413,412767320
314.8,9,121.246427,37.78579,412767320
314.8,9.1,121.24608,37.786063,412767320
314.6,9.1,121.245693,37.786363,412767320
314.5,9,121.24532,37.786673,412767320
314.6,9,121.244947,37.786967,412767320
314.6,9,121.244813,37.78706,412767320
314.6,9,121.24464,37.787207,412767320
314.6,9,121.244587,37.787247,412767320
314.5,9,121.244173,37.787563,412767320
314.5,9,121.244413,37.787393,412767320
314.6,9,121.24384,37.78783,412767320
314.6,9,121.243507,37.78809,412767320
314.6,9,121.243427,37.788147,412767320
314.5,9,121.242813,37.788627,412767320
314.6,9,121.24236,37.788973,412767320
314.8,9,121.241733,37.789483,412767320
315.3,9,121.241467,37.789707,412767320
315.3,9,121.241213,37.789877,412767320
314.8,9,121.241027,37.790043,412767320
314.5,9,121.240333,37.79059,412767320
315.6,9,121.239653,37.791123,412767320
316.8,9,121.2388,37.79185,412767320
316.8,9,121.238573,37.79204,412767320
317,9.1,121.238173,37.792377,412767320
317.1,9.1,121.23812,37.792413,412767320
317.3,9,121.237653,37.792813,412767320
317.3,9,121.237467,37.792973,412767320
317.3,9,121.237267,37.793177,412767320
317.3,9,121.23708,37.793297,412767320
317.1,9,121.237027,37.79336,412767320
317,9,121.23684,37.79352,412767320
317.1,9,121.236747,37.793617,412767320
317.1,9.1,121.236587,37.793743,412767320
317,9,121.23636,37.79394,412767320
317.1,9,121.236,37.794247,412767320
317.3,9,121.235693,37.79452,412767320
317,9,121.235347,37.794823,412767320
316.8,9,121.234947,37.79516,412767320
316.8,9,121.23456,37.795473,412767320
316.8,9.1,121.234213,37.79579,412767320
316.8,9,121.233987,37.795973,412767320
316.8,9,121.23388,37.79607,412767320
316.8,9,121.2338,37.796133,412767320
316.8,9.1,121.233547,37.79635,412767320
316.8,9.1,121.233133,37.7967,412767320
316.8,9,121.232893,37.796923,412767320
316.8,9.1,121.23276,37.797017,412767320
316.8,9.1,121.232653,37.797107,412767320
316.6,9.1,121.232467,37.797273,412767320
316.6,9,121.23236,37.797353,412767320
316.6,9.1,121.231987,37.797673,412767320
316.6,9.1,121.231787,37.797857,412767320
316.6,9.1,121.231587,37.798003,412767320
316.6,9.1,121.23132,37.798213,412767320
316.6,9.1,121.231107,37.798403,412767320
316.6,9.1,121.230933,37.798557,412767320
316.6,9.1,121.230707,37.798747,412767320
316.8,9,121.23044,37.798957,412767320
316.8,9.1,121.230027,37.7993,412767320
317,9.1,121.22936,37.799873,412767320
317,9.1,121.229133,37.80007,412767320
317.1,9.1,121.22888,37.80028,412767320
317.1,9.1,121.228693,37.80045,412767320
317.3,9,121.228467,37.800633,412767320
317.3,9.1,121.228027,37.801017,412767320
317.3,9,121.227813,37.801207,412767320
317,9.1,121.227147,37.801773,412767320
317,9,121.226947,37.80195,412767320
317,9.1,121.226507,37.802327,412767320
317,9,121.22628,37.80251,412767320
316.8,9.1,121.22584,37.80288,412767320
317,9.1,121.226067,37.80269,412767320
316.8,9.1,121.225613,37.80307,412767320
316.8,9.1,121.2254,37.803247,412767320
316.6,9.1,121.225213,37.803413,412767320
316.5,9.1,121.224933,37.803623,412767320
316.5,9.1,121.224733,37.80382,412767320
316.6,9.1,121.224533,37.804003,412767320
316.8,9,121.22428,37.80419,412767320
316.8,9.1,121.22408,37.804373,412767320
316.6,9.1,121.223853,37.804563,412767320
316.6,9.1,121.223653,37.80473,412767320
316.6,9.1,121.2234,37.804947,412767320
316.6,9.1,121.223013,37.80529,412767320
316.8,9.1,121.222747,37.805517,412767320
316.8,9.1,121.22252,37.805697,412767320
316.6,9.1,121.222293,37.80588,412767320
316.8,9.1,121.222133,37.80604,412767320
316.8,9.1,121.221867,37.806263,412767320
316.8,9.1,121.22164,37.80644,412767320
316.6,9.1,121.221467,37.806607,412767320
316.6,9.1,121.221213,37.806813,412767320
316.6,9.1,121.220987,37.807007,412767320
316.8,9.1,121.2208,37.807153,412767320
316.6,9.3,121.220293,37.807567,412767320
316.6,9.1,121.21964,37.808123,412767320
316.3,9.1,121.219413,37.80831,412767320
316.3,9.1,121.218987,37.808653,412767320
316.5,9.3,121.218733,37.80887,412767320
316.3,9.3,121.218547,37.809033,412767320
316.1,9.3,121.218307,37.809213,412767320
316.1,9.3,121.218053,37.80944,412767320
316.1,9.1,121.217853,37.809607,412767320
316.1,9.3,121.217627,37.80979,412767320
316.1,9.1,121.2174,37.809973,412767320
316.1,9.3,121.217133,37.810203,412767320
316.3,9.3,121.216947,37.810357,412767320
316.3,9.3,121.216733,37.810547,412767320
316.5,9.3,121.216173,37.811023,412767320
316.5,9.3,121.21584,37.81131,412767320
316.5,9.3,121.21576,37.811367,412767320
316.3,9.3,121.215653,37.81147,412767320
316.6,9.3,121.2154,37.811683,412767320
316.6,9.3,121.215173,37.81187,412767320
316.8,9.3,121.215027,37.812003,412767320
317,9.3,121.214733,37.81225,412767320
316.8,9.3,121.214507,37.81244,412767320
317.1,9.3,121.21432,37.812607,412767320
316.8,9.3,121.213947,37.812923,412767320
316.6,9.3,121.213147,37.813587,412767320
316.8,9.3,121.2128,37.813897,412767320
316.6,9.3,121.21204,37.81454,412767320
316.5,9.3,121.21184,37.814687,412767320
316.5,9.3,121.211693,37.81482,412767320
316.5,9.3,121.211587,37.814907,412767320
316.5,9.3,121.21132,37.815137,412767320
316.3,9.3,121.21116,37.815257,412767320
316.5,9.1,121.210947,37.815443,412767320
316.3,9.3,121.210533,37.81578,412767320
316.5,9.3,121.21048,37.815817,412767320
316.3,9.3,121.210253,37.816007,412767320
316.1,9.3,121.209987,37.816213,412767320
316.3,9.3,121.2098,37.816377,412767320
316.3,9.3,121.209587,37.81656,412767320
316.6,9.3,121.20936,37.816753,412767320
316.3,9.3,121.208907,37.817133,412767320
316.5,9.3,121.208427,37.817533,412767320
316.5,9.3,121.208293,37.817623,412767320
316.5,9.3,121.208227,37.81768,412767320
316.6,9.3,121.208,37.81787,412767320
316.6,9.3,121.2078,37.818063,412767320
316.6,9.4,121.207573,37.818247,412767320
316.3,9.3,121.207213,37.818547,412767320
316.3,9.4,121.206827,37.81887,412767320
316.6,9.3,121.206427,37.81918,412767320
316.6,9.3,121.206067,37.819493,412767320
316.5,9.3,121.205733,37.81978,412767320
316.3,9.4,121.205093,37.820327,412767320
316.3,9.4,121.204867,37.82051,412767320
316.3,9.3,121.204667,37.820673,412767320
316.3,9.3,121.204573,37.820757,412767320
316.1,9.3,121.204187,37.82107,412767320
316.3,9.4,121.20396,37.82126,412767320
316.3,9.3,121.203813,37.821393,412767320
316.3,9.3,121.203267,37.821827,412767320
316.1,9.3,121.203093,37.82199,412767320
316.3,9.3,121.20284,37.8222,412767320
316.5,9.3,121.202613,37.822403,412767320
316.5,9.3,121.202173,37.822747,412767320
316.3,9.3,121.20192,37.822963,412767320
316.3,9.3,121.201693,37.823147,412767320
316.3,9.3,121.201507,37.823307,412767320
316.3,9.3,121.20124,37.82353,412767320
316.3,9.3,121.201027,37.823713,412767320
316.3,9.3,121.200613,37.824063,412767320
316.3,9.3,121.200453,37.824183,412767320
316.3,9.3,121.200333,37.824273,412767320
316.3,9.3,121.20016,37.824427,412767320
316.3,9.3,121.199933,37.824617,412767320
316.3,9.3,121.200067,37.824497,412767320
316.3,9.4,121.199653,37.824847,412767320
316.5,9.3,121.199467,37.82501,412767320
316.3,9.3,121.19936,37.825107,412767320
316.6,9.3,121.199027,37.8254,412767320
316.5,9.3,121.19924,37.8252,412767320
316.6,9.4,121.198947,37.825457,412767320
316.6,9.4,121.19876,37.825613,412767320
316.5,9.3,121.198573,37.825773,412767320
316.1,9.3,121.198173,37.826093,412767320
316.3,9.3,121.197787,37.82641,412767320
316.5,9.3,121.197427,37.826727,412767320
316.1,9.3,121.197067,37.827007,412767320
316,9.3,121.196693,37.827327,412767320
316.3,9.3,121.19628,37.827673,412767320
316.3,9.4,121.19588,37.827993,412767320
316.3,9.3,121.1956,37.82821,412767320
316.1,9.3,121.195507,37.828303,412767320
316.3,9.3,121.19536,37.828427,412767320
316.3,9.3,121.195133,37.828623,412767320
316.5,9.3,121.194947,37.82878,412767320
316.3,9.3,121.1948,37.828913,412767320
316.3,9.3,121.19468,37.828997,412767320
316.3,9.3,121.194453,37.8292,412767320
316.3,9.3,121.194213,37.82938,412767320
316.3,9.1,121.194027,37.829537,412767320
316.3,9.1,121.19376,37.829753,412767320
316.1,9.3,121.193547,37.82995,412767320
316.3,9.3,121.193093,37.830327,412767320
316.5,9.3,121.19288,37.83051,412767320
317.1,9.1,121.192493,37.830853,412767320
317,9.1,121.19224,37.83107,412767320
316.6,9.1,121.19204,37.831217,412767320
315.3,9.1,121.191547,37.831617,412767320
314.6,9.1,121.191133,37.83194,412767320
314.3,9.1,121.190893,37.832127,412767320
314,9.1,121.190613,37.83233,412767320
313.5,9.1,121.190213,37.832653,412767320
313.3,9.1,121.18992,37.832857,412767320
313.1,9.1,121.189733,37.833003,412767320
313.3,9.1,121.189093,37.833473,412767320
313.3,9.1,121.188973,37.833563,412767320
313.3,9.1,121.188773,37.83371,412767320
313.3,9.1,121.188733,37.833733,412767320
313.5,9.1,121.188547,37.83388,412767320
313.8,9.1,121.187947,37.83435,412767320
313.8,9.1,121.187867,37.834413,412767320
314,9.1,121.187547,37.83465,412767320
314.1,9.1,121.1874,37.83477,412767320
314,9.3,121.187613,37.834593,412767320
314,9.1,121.187147,37.834947,412767320
314,9.3,121.186787,37.835253,412767320
314.1,9.1,121.186427,37.835533,412767320
314.3,9.1,121.186,37.83585,412767320
314.3,9.3,121.185213,37.83646,412767320
314.3,9.3,121.18484,37.836747,412767320
314.1,9.3,121.1846,37.836937,412767320
314.1,9.3,121.184427,37.837067,412767320
313.8,9.3,121.18408,37.83734,412767320
313.8,9.3,121.184133,37.837293,412767320
313.8,9.3,121.18388,37.837487,412767320
313.8,9.3,121.183467,37.837817,412767320
313.8,9.3,121.183173,37.83802,412767320
313.6,9.3,121.182933,37.83821,412767320
313.8,9.3,121.18288,37.838247,412767320
313.8,9.3,121.182733,37.838363,412767320
313.8,9.3,121.18244,37.83858,412767320
313.6,9.3,121.182213,37.838757,412767320
313.8,9.3,121.181987,37.838933,412767320
313.8,9.3,121.181787,37.83908,412767320
313.8,9.3,121.181507,37.83929,412767320
314,9.3,121.18128,37.83947,412767320
314.1,9.3,121.180813,37.83983,412767320
314.3,9.1,121.180587,37.840017,412767320
314.3,9.1,121.1804,37.84016,412767320
314.3,9.1,121.180173,37.840347,412767320
314.5,9.3,121.17988,37.84055,412767320
314.3,9.3,121.179733,37.840677,412767320
314.3,9.1,121.179373,37.840977,412767320
314.3,9.1,121.179187,37.841097,412767320
314.3,9.3,121.178987,37.84125,412767320
314.3,9.3,121.178613,37.841553,412767320
314.3,9.3,121.178533,37.841617,412767320
314.3,9.3,121.178267,37.84182,412767320
314.5,9.3,121.178213,37.841853,412767320
314.6,9.1,121.17804,37.841973,412767320
314.3,9.3,121.177813,37.842153,412767320
314.3,9.3,121.177427,37.842463,412767320
314.3,9.3,121.177,37.842793,412767320
314.1,9.1,121.176693,37.84303,412767320
313.8,9.3,121.176253,37.843353,412767320
313.6,9.3,121.175853,37.84366,412767320
313.6,9.1,121.175213,37.84414,412767320
313.6,9.3,121.175093,37.84423,412767320
313.8,9.3,121.174747,37.84451,412767320
313.8,9.3,121.17468,37.844567,412767320
313.8,9.3,121.174507,37.844683,412767320
314,9.3,121.174027,37.845043,412767320
314,9.3,121.1738,37.84523,412767320
314.1,9.3,121.1736,37.845413,412767320
314.3,9.1,121.173507,37.84547,412767320
314.1,9.3,121.173373,37.845547,412767320
314.1,9.3,121.173107,37.845763,412767320
314.1,9.3,121.17288,37.84594,412767320
314.3,9.1,121.172693,37.846087,412767320
314.1,9.3,121.172427,37.846303,412767320
313.8,9.3,121.172227,37.84648,412767320
313.8,9.3,121.171747,37.846817,412767320
313.8,9.1,121.17148,37.847023,412767320
313.8,9.3,121.17128,37.847173,412767320
313.8,9.1,121.171053,37.847353,412767320
313.5,9.3,121.17032,37.847913,412767320
313.6,9.3,121.17008,37.848083,412767320
313.6,9.3,121.169787,37.848293,412767320
313.8,9.3,121.169613,37.84844,412767320
314,9.3,121.1694,37.84861,412767320
314.1,9.3,121.169133,37.848813,412767320
314.1,9.3,121.168947,37.84896,412767320
313.8,9.3,121.168693,37.84914,412767320
313.8,9.3,121.168507,37.84929,412767320
314,9.3,121.168187,37.84954,412767320
313.8,9.3,121.16812,37.849597,412767320
313.8,9.3,121.168013,37.84968,412767320
313.8,9.3,121.16776,37.84987,412767320
314,9.3,121.16728,37.850227,412767320
313.8,9.3,121.167067,37.850417,412767320
314.1,9.3,121.166907,37.850537,412767320
314.1,9.3,121.166813,37.8506,412767320
314.3,9.3,121.166587,37.85078,412767320
314.3,9.3,121.166507,37.850843,412767320
314.1,9.3,121.16636,37.850963,412767320
314.1,9.3,121.166133,37.851147,412767320
314,9.3,121.16576,37.851413,412767320
314.1,9.3,121.164947,37.852043,412767320
314.1,9.3,121.164547,37.852343,412767320
314,9.3,121.164173,37.852643,412767320
314.3,9.3,121.163813,37.852923,412767320
314,9.3,121.163587,37.853113,412767320
314.1,9.3,121.163427,37.853227,412767320
314.1,9.3,121.16332,37.853323,412767320
314.3,9.3,121.163067,37.853507,412767320
314.1,9.3,121.16284,37.853683,412767320
314.1,9.3,121.16264,37.853837,412767320
314.1,9.3,121.162373,37.85404,412767320
314,9.3,121.162213,37.85416,412767320
313.8,9.3,121.162133,37.854213,412767320
314.1,9.3,121.161667,37.85458,412767320
314.1,9.3,121.161213,37.854913,412767320
314.1,9.3,121.160987,37.855083,412767320
314,9.1,121.160693,37.85528,412767320
313.8,9.3,121.160453,37.85547,412767320
314,9.3,121.16,37.85582,412767320
313.8,9.3,121.15976,37.856013,412767320
314,9.3,121.15932,37.856343,412767320
313.8,9.3,121.15884,37.856703,412767320
313.8,9.3,121.158613,37.856883,412767320
314,9.3,121.158133,37.857257,412767320
314.1,9.3,121.15788,37.857443,412767320
314.1,9.3,121.15736,37.85783,412767320
314.1,9.3,121.157173,37.857977,412767320
314.1,9.3,121.156947,37.858153,412767320
314,9.3,121.156467,37.858523,412767320
314.1,9.3,121.156013,37.85888,412767320
313.8,9.3,121.155787,37.85902,412767320
314.1,9.3,121.15528,37.85942,412767320
314.1,9.3,121.154813,37.859777,412767320
314,9.3,121.15436,37.860137,412767320
314.1,9.4,121.15388,37.860513,412767320
314.1,9.3,121.154147,37.86029,412767320
314,9.3,121.153627,37.860683,412767320
314.1,9.3,121.15344,37.860843,412767320
313.8,9.3,121.153173,37.86106,412767320
314,9.3,121.152947,37.86123,412767320
314,9.4,121.152747,37.86139,412767320
314,9.4,121.15252,37.86158,412767320
314.1,9.4,121.152,37.861963,412767320
314.1,9.3,121.152253,37.86179,412767320
314.1,9.3,121.1518,37.862127,412767320
314.1,9.3,121.151547,37.862337,412767320
314.1,9.3,121.151307,37.862517,412767320
314.1,9.3,121.151093,37.862673,412767320
314.1,9.4,121.150853,37.862853,412767320
314.1,9.4,121.15056,37.86307,412767320
314.1,9.3,121.150373,37.863217,412767320
314.1,9.3,121.14988,37.863617,412767320
313.8,9.3,121.14968,37.863763,412767320
313.8,9.3,121.149453,37.86394,412767320
313.8,9.4,121.14928,37.86406,412767320
314,9.3,121.149213,37.864123,412767320
314.1,9.4,121.148933,37.86434,412767320
314.1,9.3,121.148733,37.864487,412767320
314.3,9.3,121.148507,37.86467,412767320
314.1,9.3,121.148027,37.865033,412767320
314.3,9.4,121.1478,37.86521,412767320
314.1,9.4,121.147587,37.865403,412767320
314.1,9.4,121.147333,37.865587,412767320
314,9.4,121.146933,37.86588,412767320
314.1,9.4,121.14652,37.866203,412767320
314.3,9.4,121.146133,37.86651,412767320
314,9.4,121.14536,37.86708,412767320
314.1,9.4,121.144987,37.867393,412767320
314.1,9.4,121.14492,37.86745,412767320
314.3,9.4,121.14472,37.867603,412767320
314.3,9.4,121.144547,37.86773,412767320
314.5,9.4,121.144493,37.8678,412767320
314.5,9.4,121.144253,37.867977,412767320
314.3,9.4,121.144173,37.86804,412767320
314.3,9.4,121.144,37.86816,412767320
314.1,9.4,121.143747,37.868347,412767320
314.3,9.4,121.14336,37.868657,412767320
314.3,9.4,121.143067,37.8689,412767320
314.3,9.4,121.1428,37.869083,412767320
314,9.4,121.14208,37.869623,412767320
314,9.4,121.142333,37.869447,412767320
314,9.4,121.14188,37.869783,412767320
314,9.4,121.141653,37.86996,412767320
314.1,9.4,121.141387,37.870177,412767320
314.3,9.4,121.14116,37.87035,412767320
314.5,9.4,121.140693,37.870717,412767320
314.3,9.4,121.140413,37.870897,412767320
314.3,9.4,121.140013,37.871233,412767320
314.3,9.5,121.140253,37.871053,412767320
314.1,9.4,121.13984,37.871347,412767320
314.1,9.4,121.13944,37.87166,412767320
314.1,9.4,121.13928,37.87178,412767320
314.1,9.4,121.138747,37.87218,412767320
314.3,9.4,121.138693,37.87223,412767320
314.3,9.4,121.138547,37.872327,412767320
314.5,9.4,121.138027,37.872727,412767320
314.3,9.4,121.13784,37.87288,412767320
314.3,9.4,121.13744,37.87319,412767320
314.3,9.4,121.13708,37.87349,412767320
314.3,9.4,121.136653,37.8738,412767320
314.3,9.4,121.136293,37.874067,412767320
314.3,9.4,121.13592,37.874373,412767320
314.1,9.4,121.13548,37.874717,412767320
314.1,9.4,121.135093,37.87502,412767320
314.3,9.4,121.135,37.875087,412767320
314.5,9.4,121.1348,37.875243,412767320
314.3,9.4,121.134693,37.87534,412767320
314.3,9.4,121.134307,37.87564,412767320
314.1,9.4,121.13408,37.87579,412767320
314.3,9.4,121.133947,37.875913,412767320
314.3,9.4,121.13384,37.876007,412767320
314.5,9.4,121.133613,37.876187,412767320
314.5,9.4,121.133547,37.87621,412767320
314.6,9.4,121.13336,37.87637,412767320
314.3,9.4,121.132907,37.876733,412767320
314.5,9.4,121.132733,37.876867,412767320
314.3,9.4,121.13268,37.876917,412767320
314.3,9.4,121.132213,37.87728,412767320
314.3,9.4,121.13196,37.87747,412767320
314.1,9.4,121.13176,37.877617,412767320
314.1,9.4,121.131547,37.8778,412767320
314.1,9.4,121.131613,37.877743,412767320
314.1,9.4,121.131027,37.8782,412767320
314.1,9.4,121.13084,37.878347,412767320
314.1,9.4,121.130427,37.87866,412767320
314,9.4,121.129987,37.878997,412767320
314.1,9.5,121.129573,37.879293,412767320
314.1,9.4,121.129187,37.879587,412767320
314.5,9.4,121.1288,37.87988,412767320
314.3,9.5,121.1284,37.88019,412767320
314.1,9.4,121.128173,37.880363,412767320
314.1,9.4,121.128013,37.880483,412767320
314,9.4,121.12788,37.88058,412767320
314,9.4,121.127693,37.880737,412767320
314.1,9.4,121.127467,37.88091,412767320
314,9.5,121.127173,37.88113,412767320
314.3,9.4,121.12696,37.881277,412767320
314.3,9.4,121.126813,37.8814,412767320
314.3,9.4,121.126733,37.881463,412767320
314.1,9.4,121.12648,37.88164,412767320
314.1,9.5,121.1264,37.881703,412767320
