lng,lat,MMSI
121.252905,31.631658,412554490
121.252522,31.631945,412554490
121.252048,31.632307,412554490
121.251108,31.633042,412554490
121.250552,31.633487,412554490
121.249713,31.634157,412554490
121.248683,31.634988,412554490
121.248308,31.635293,412554490
121.247752,31.635747,412554490
121.24729,31.636122,412554490
121.246918,31.636417,412554490
121.24589,31.637227,412554490
121.245513,31.637523,412554490
121.245045,31.637893,412554490
121.244492,31.638338,412554490
121.244032,31.638715,412554490
121.243107,31.639487,412554490
121.242637,31.639868,412554490
121.241703,31.640613,412554490
121.241237,31.640982,412554490
121.239825,31.642105,412554490
121.239445,31.642393,412554490
121.238877,31.642838,412554490
121.238408,31.643218,412554490
121.237938,31.643595,412554490
121.237472,31.643972,412554490
121.237,31.644348,412554490
121.236057,31.645092,412554490
121.23558,31.645465,412554490
121.235097,31.645838,412554490
121.234623,31.646207,412554490
121.234148,31.646567,412554490
121.233752,31.646847,412554490
121.233163,31.647262,412554490
121.232677,31.647615,412554490
121.232187,31.647973,412554490
121.231695,31.648332,412554490
121.231198,31.648683,412554490
121.230295,31.649318,412554490
121.229697,31.649745,412554490
121.229198,31.650097,412554490
121.2287,31.65044,412554490
121.22731,31.65141,412554490
121.226713,31.651818,412554490
121.226317,31.652093,412554490
121.225333,31.652793,412554490
121.224848,31.653145,412554490
121.223413,31.654202,412554490
121.22293,31.654538,412554490
121.221953,31.655193,412554490
121.221465,31.655518,412554490
121.220883,31.655913,412554490
121.220493,31.65618,412554490
121.21991,31.656575,412554490
121.21952,31.656835,412554490
121.218542,31.657482,412554490
121.21795,31.65786,412554490
121.216993,31.658493,412554490
121.216623,31.65875,412554490
121.216072,31.659137,412554490
121.215703,31.659395,412554490
121.21516,31.659792,412554490
121.214805,31.66006,412554490
121.214362,31.660397,412554490
121.213915,31.660737,412554490
121.213007,31.66139,412554490
121.21246,31.661778,412554490
121.210245,31.663277,412554490
121.209683,31.663647,412554490
121.20931,31.66389,412554490
121.207403,31.665033,412554490
121.20683,31.665375,412554490
121.206452,31.665602,412554490
121.204547,31.66672,412554490
121.203575,31.667255,412554490
121.202622,31.66781,412554490
121.202157,31.668098,412554490
121.201228,31.668668,412554490
121.200763,31.668955,412554490
121.199835,31.669537,412554490
121.19937,31.669833,412554490
121.198447,31.670422,412554490
121.19799,31.67071,412554490
121.197077,31.671298,412554490
121.196638,31.671608,412554490
121.195338,31.672538,412554490
121.194407,31.673222,412554490
121.194077,31.673467,412554490
121.193257,31.674065,412554490
121.192438,31.674658,412554490
121.191953,31.675018,412554490
121.191628,31.675255,412554490
121.19081,31.675835,412554490
121.190315,31.676187,412554490
121.189905,31.676477,412554490
121.189502,31.676767,412554490
121.189177,31.676993,412554490
121.188367,31.677553,412554490
121.187888,31.677895,412554490
121.187093,31.678452,412554490
121.18678,31.678677,412554490
121.185998,31.679235,412554490
121.185525,31.679567,412554490
121.184753,31.680122,412554490
121.18444,31.68034,412554490
121.183982,31.680663,412554490
121.183672,31.680875,412554490
121.183205,31.681177,412554490
121.18243,31.681663,412554490
121.18212,31.681853,412554490
121.181653,31.682138,412554490
121.18011,31.683047,412554490
121.179333,31.68348,412554490
121.17902,31.683653,412554490
121.177857,31.68429,412554490
121.177472,31.684498,412554490
121.177013,31.68475,412554490
121.175882,31.685357,412554490
121.175212,31.68571,412554490
121.174767,31.685952,412554490
121.1744,31.686163,412554490
121.174105,31.686335,412554490
121.173658,31.686597,412554490
121.172572,31.687235,412554490
121.171218,31.688007,412554490
121.170875,31.688207,412554490
121.170447,31.68844,412554490
121.169078,31.689197,412554490
121.168723,31.6894,412554490
121.168363,31.689595,412554490
121.167932,31.689832,412554490
121.167647,31.689988,412554490
121.16516,31.691323,412554490
121.163387,31.69225,412554490
121.162615,31.692645,412554490
121.162333,31.692788,412554490
121.161982,31.692975,412554490
121.160502,31.693732,412554490
121.160502,31.693732,412554490
121.160222,31.69387,412554490
121.159877,31.69404,412554490
121.158125,31.694922,412554490
121.157768,31.695092,412554490
121.157342,31.695298,412554490
121.15706,31.695437,412554490
121.155695,31.696128,412554490
121.155277,31.696327,412554490
121.154305,31.696797,412554490
121.150188,31.698775,412554490
121.149532,31.699118,412554490
121.148838,31.699458,412554490
121.148498,31.699622,412554490
121.148158,31.699797,412554490
121.14748,31.70016,412554490
121.146477,31.700708,412554490
121.146135,31.7009,412554490
121.145795,31.701097,412554490
121.145402,31.701353,412554490
121.14508,31.701587,412554490
121.144823,31.701768,412554490
121.144483,31.701997,412554490
121.144148,31.702225,412554490
121.143817,31.702458,412554490
121.14309,31.703025,412554490
121.14283,31.703248,412554490
121.142502,31.703527,412554490
121.142178,31.7038,412554490
121.141863,31.704095,412554490
121.140317,31.705683,412554490
121.139303,31.706738,412554490
121.139055,31.707015,412554490
121.138742,31.707368,412554490
121.138432,31.70773,412554490
121.138113,31.708085,412554490
121.137722,31.708512,412554490
121.137398,31.708873,412554490
121.137135,31.709158,412554490
121.136462,31.709868,412554490
121.136117,31.710233,412554490
121.135423,31.710975,412554490
121.135077,31.71135,412554490
121.134733,31.711728,412554490
121.133572,31.712902,412554490
121.133268,31.713183,412554490
121.132497,31.713887,412554490
121.132118,31.714237,412554490
121.131743,31.714595,412554490
121.131367,31.71497,412554490
121.130243,31.716108,412554490
121.128277,31.718042,412554490
121.127962,31.718333,412554490
121.127495,31.718775,412554490
121.126382,31.719802,412554490
121.125903,31.720242,412554490
121.1244,31.721652,412554490
121.124002,31.722022,412554490
121.123515,31.722463,412554490
121.123188,31.722757,412554490
121.121978,31.723873,412554490
121.121577,31.724243,412554490
121.119992,31.725747,412554490
121.119588,31.726125,412554490
121.119188,31.726505,412554490
121.118712,31.72696,412554490
121.117905,31.727712,412554490
121.116257,31.729208,412554490
121.115425,31.729958,412554490
121.115098,31.73026,412554490
121.114698,31.730637,412554490
121.113002,31.732178,412554490
121.112252,31.732838,412554490
121.110553,31.734435,412554490
121.110235,31.734735,412554490
121.109837,31.735117,412554490
121.109435,31.735503,412554490
121.108955,31.735975,412554490
121.10815,31.736747,412554490
121.107828,31.737058,412554490
121.10651,31.73826,412554490
121.106092,31.738627,412554490
121.105678,31.738992,412554490
121.104935,31.739667,412554490
121.104528,31.74004,412554490
121.1005,31.7439,412554490
121.095543,31.747468,412554490
121.094615,31.748098,412554490
121.094153,31.748405,412554490
121.093687,31.74872,412554490
121.09274,31.749355,412554490
121.091787,31.749975,412554490
121.09131,31.750277,412554490
121.09083,31.750582,412554490
121.086528,31.753395,412554490
121.086053,31.75371,412554490
121.085108,31.754343,412554490
121.082262,31.756232,412554490
121.080827,31.757177,412554490
121.07939,31.75812,412554490
121.075803,31.760003,412554490
121.071545,31.761828,412554490
121.069982,31.762572,412554490
121.06947,31.762838,412554490
121.067403,31.76388,412554490
121.063663,31.765547,412554490
121.06204,31.7662,412554490
121.060418,31.766885,412554490
121.048495,31.771662,412554490
121.048595,31.771611,412554490
121.0427,31.7728,412554490
121.037542,31.77344,412554490
121.031872,31.774307,412554490
121.029625,31.7747,412554490
121.0218,31.7759,412554490
121.02013,31.776093,412554490
121.010902,31.77757,412554490
121.005053,31.77839,412554490
120.998268,31.778967,412554490
120.996232,31.779152,412554490
120.994682,31.779305,412554490
120.992637,31.779522,412554490
120.992122,31.779592,412554490
120.99108,31.779732,412554490
120.990553,31.779803,412554490
120.989503,31.77995,412554490
120.982415,31.780562,412554490
120.979666,31.780713,412554490
120.970406,31.7813,412554490
120.9648,31.7822,412554490
120.9607,31.7828,412554490
120.953925,31.78405,412554490
120.939768,31.78967,412554490
120.936102,31.792932,412554490
120.93346,31.796048,412554490
120.93131,31.798257,412554490
120.928983,31.800888,412554490
120.926953,31.803702,412554490
120.926001,31.804938,412554490
120.926052,31.804888,412554490
120.925428,31.80567,412554490
120.925115,31.806058,412554490
120.924485,31.806847,412554490
120.923578,31.808048,412554490
120.921833,31.810548,412554490
120.918608,31.815138,412554490
120.918798,31.81462,412554490
120.916247,31.818407,412554490
120.914387,31.820795,412554490
120.911955,31.824038,412554490
120.911328,31.82484,412554490
120.911017,31.825242,412554490
120.910698,31.825637,412554490
120.910383,31.82603,412554490
120.908813,31.827995,412554490
120.906752,31.830838,412554490
120.906293,31.831707,412554490
120.90563,31.83302,412554490
120.905023,31.834362,412554490
120.904352,31.835665,412554490
120.903587,31.837037,412554490
120.903387,31.837377,412554490
120.902892,31.838238,412554490
120.90183,31.840467,412554490
120.901258,31.841813,412554490
120.900662,31.843125,412554490
120.899075,31.84719,412554490
120.898608,31.849068,412554490
120.897877,31.85192,412554490
120.897745,31.852397,412554490
120.89679,31.856195,412554490
120.896547,31.857145,412554490
120.896145,31.858638,412554490
120.896055,31.859017,412554490
120.895943,31.859492,412554490
120.895622,31.860912,412554490
120.895387,31.861875,412554490
120.895262,31.862353,412554490
120.894763,31.864232,412554490
120.894643,31.8647,412554490
120.893922,31.867553,412554490
120.89361,31.868982,412554490
120.893412,31.869945,412554490
120.893303,31.870418,412554490
120.893193,31.8709,412554490
120.892952,31.871865,412554490
120.89282,31.87234,412554490
120.892688,31.872813,412554490
120.89243,31.873757,412554490
120.89232,31.874228,412554490
120.892212,31.874693,412554490
120.89201,31.875628,412554490
120.891905,31.876105,412554490
120.891798,31.876587,412554490
120.891688,31.877072,412554490
120.891465,31.878025,412554490
120.890673,31.881352,412554490
120.890437,31.882298,412554490
120.890197,31.883233,412554490
120.889698,31.885587,412554490
120.889585,31.886062,412554490
120.889368,31.886998,412554490
120.889142,31.88795,412554490
120.888913,31.888898,412554490
120.888795,31.88937,412554490
120.888663,31.889838,412554490
120.888395,31.890763,412554490
120.888275,31.891225,412554490
120.887937,31.892657,412554490
120.887657,31.894077,412554490
120.887462,31.895027,412554490
120.886943,31.897415,412554490
120.8866,31.898823,412554490
120.886208,31.900223,412554490
120.886065,31.900685,412554490
120.88516,31.902952,412554490
120.884962,31.903398,412554490
120.88455,31.904302,412554490
120.884352,31.90475,412554490
120.883965,31.90564,412554490
120.88377,31.906085,412554490
120.88336,31.906985,412554490
120.883152,31.907433,412554490
120.882942,31.907875,412554490
120.882737,31.90832,412554490
120.88254,31.908768,412554490
120.882168,31.909678,412554490
120.881975,31.91013,412554490
120.881588,31.911022,412554490
120.881188,31.911918,412554490
120.880975,31.912365,412554490
120.880768,31.91281,412554490
120.880567,31.91326,412554490
120.880178,31.914163,412554490
120.87918,31.916437,412554490
120.878975,31.916888,412554490
120.878548,31.917777,412554490
120.878327,31.918217,412554490
120.878098,31.918655,412554490
120.87765,31.919527,412554490
120.877415,31.919962,412554490
120.877187,31.920405,412554490
120.87697,31.92085,412554490
120.876565,31.921742,412554490
120.876205,31.922632,412554490
120.875842,31.92354,412554490
120.87563,31.923985,412554490
120.874782,31.925752,412554490
120.874583,31.926192,412554490
120.874741,31.925751,412554490
120.873972,31.927525,412554490
120.873555,31.92841,412554490
120.873348,31.928853,412554490
120.872765,31.930188,412554490
120.872567,31.930633,412554490
120.872357,31.931077,412554490
120.871927,31.931962,412554490
120.871717,31.932403,412554490
120.871512,31.932845,412554490
120.871153,31.933735,412554490
120.870982,31.93418,412554490
120.870798,31.934625,412554490
120.870413,31.935513,412554490
120.870203,31.935952,412554490
120.869992,31.936395,412554490
120.86959,31.93729,412554490
120.869197,31.938193,412554490
120.868568,31.93953,412554490
120.868357,31.939978,412554490
120.867953,31.940878,412554490
120.867757,31.94132,412554490
120.866915,31.943093,412554490
120.866702,31.943535,412554490
120.866283,31.944423,412554490
120.866082,31.944872,412554490
120.865883,31.945322,412554490
120.865677,31.945767,412554490
120.865253,31.946652,412554490
120.865035,31.94709,412554490
120.864815,31.94753,412554490
120.864385,31.94843,412554490
120.864183,31.948888,412554490
120.863988,31.949338,412554490
120.863592,31.950232,412554490
120.863112,31.951215,412554490
120.86293,31.951563,412554490
120.862462,31.95244,412554490
120.862238,31.952882,412554490
120.862027,31.953337,412554490
120.861772,31.953882,412554490
120.861188,31.955137,412554490
120.860982,31.95559,412554490
120.860523,31.95658,412554490
120.860355,31.956938,412554490
120.860135,31.957383,412554490
120.859205,31.959243,412554490
120.859042,31.959602,412554490
120.858635,31.96051,412554490
120.858435,31.960965,412554490
120.858238,31.96142,412554490
120.857845,31.962325,412554490
120.857652,31.962782,412554490
120.857223,31.963682,412554490
120.856992,31.964132,412554490
120.856705,31.964653,412554490
120.856197,31.965397,412554490
120.85556,31.966192,412554490
120.855243,31.966573,412554490
120.854858,31.96703,412554490
120.854603,31.967332,412554490
120.854277,31.967708,412554490
120.853948,31.968087,412554490
120.853625,31.968462,412554490
120.852975,31.969215,412554490
120.852645,31.969597,412554490
120.852005,31.97036,412554490
120.85169,31.97074,412554490
120.85138,31.971113,412554490
120.85074,31.97185,412554490
120.850412,31.972217,412554490
120.850078,31.97258,412554490
120.849417,31.9733,412554490
120.849506,31.97336,412554490
120.848417,31.974348,412554490
120.84774,31.97504,412554490
120.846747,31.976092,412554490
120.846072,31.976787,412554490
120.84509,31.977817,412554490
120.84478,31.978175,412554490
120.844472,31.978537,412554490
120.84384,31.97926,412554490
120.84352,31.979622,412554490
120.843202,31.979983,412554490
120.842885,31.98034,412554490
120.84257,31.980688,412554490
120.842257,31.981037,412554490
120.841645,31.981763,412554490
120.841012,31.9825,412554490
120.840617,31.982932,412554490
120.840338,31.983208,412554490
120.839978,31.983545,412554490
120.839602,31.983882,412554490
120.839232,31.984207,412554490
120.838408,31.984878,412554490
120.838108,31.985115,412554490
120.837737,31.985408,412554490
120.837,31.98599,412554490
120.83663,31.986278,412554490
120.835525,31.987168,412554490
120.835163,31.987458,412554490
120.834435,31.988037,412554490
120.833707,31.988612,412554490
120.833343,31.988898,412554490
120.832982,31.989183,412554490
120.831878,31.990045,412554490
120.831438,31.990392,412554490
120.83115,31.99062,412554490
120.831518,31.990431,412554490
120.829703,31.991775,412554490
120.82926,31.992113,412554490
120.82896,31.992333,412554490
120.828507,31.99267,412554490
120.828212,31.992895,412554490
120.827005,31.993762,412554490
120.826715,31.993987,412554490
120.826263,31.99431,412554490
120.825968,31.994532,412554490
120.824392,31.995617,412554490
120.823927,31.995947,412554490
120.822838,31.996683,412554490
120.822358,31.997012,412554490
120.822038,31.997232,412554490
120.821562,31.997567,412554490
120.821237,31.997793,412554490
120.820835,31.998075,412554490
120.820432,31.998357,412554490
120.819948,31.998693,412554490
120.81963,31.998925,412554490
120.819158,31.999272,412554490
120.818838,31.999498,412554490
120.818428,31.999783,412554490
120.817603,32.000363,412554490
120.816783,32.000933,412554490
120.816365,32.00122,412554490
120.815947,32.001507,412554490
120.815535,32.001798,412554490
120.814708,32.002388,412554490
120.814292,32.002687,412554490
120.813875,32.002985,412554490
120.813462,32.003283,412554490
120.81305,32.00358,412554490
120.812213,32.004148,412554490
120.811787,32.004422,412554490
120.811347,32.00469,412554490
120.810908,32.00496,412554490
120.810473,32.005235,412554490
120.810048,32.005522,412554490
120.809625,32.005812,412554490
120.808742,32.00631,412554490
120.808298,32.006557,412554490
120.807845,32.006813,412554490
120.807383,32.007068,412554490
120.806915,32.0073,412554490
120.806447,32.00752,412554490
120.805972,32.007727,412554490
120.805498,32.00794,412554490
120.80502,32.008155,412554490
120.803953,32.008572,412554490
120.803555,32.008713,412554490
120.803053,32.008888,412554490
120.802052,32.009212,412554490
120.800935,32.009545,412554490
120.800523,32.009663,412554490
120.800008,32.009807,412554490
120.79898,32.010088,412554490
120.798463,32.010232,412554490
120.797845,32.010405,412554490
120.797432,32.010518,412554490
120.796913,32.010657,412554490
120.796392,32.010788,412554490
120.795877,32.010927,412554490
120.795367,32.011075,412554490
120.79434,32.011372,412554490
120.793822,32.011527,412554490
120.792255,32.011957,412554490
120.791197,32.012185,412554490
120.790143,32.012407,412554490
120.789617,32.012517,412554490
120.789617,32.012517,412554490
120.789085,32.012617,412554490
120.78845,32.012748,412554490
120.788023,32.012837,412554490
120.787492,32.01294,412554490
120.786958,32.013028,412554490
120.78642,32.013103,412554490
120.78588,32.013167,412554490
120.785235,32.013247,412554490
120.784802,32.013307,412554490
120.784258,32.013385,412554490
120.783725,32.013453,412554490
120.783178,32.013508,412554490
120.782633,32.013552,412554490
120.782092,32.013583,412554490
120.781542,32.013622,412554490
120.780993,32.013648,412554490
120.780445,32.013668,412554490
120.779345,32.013697,412554490
120.778258,32.013722,412554490
120.777713,32.01374,412554490
120.777177,32.01377,412554490
120.77664,32.0138,412554490
120.77556,32.013847,412554490
120.774908,32.013867,412554490
120.773925,32.013932,412554490
120.77337,32.01396,412554490
120.77227,32.013988,412554490
120.771615,32.013987,412554490
120.770637,32.013983,412554490
120.770095,32.013977,412554490
120.76955,32.013967,412554490
120.76901,32.013953,412554490
120.768357,32.013945,412554490
120.767918,32.013945,412554490
120.766817,32.013945,412554490
120.766268,32.013942,412554490
120.765725,32.013943,412554490
120.765062,32.013957,412554490
120.764085,32.013973,412554490
120.762998,32.013915,412554490
120.76245,32.013883,412554490
120.761807,32.013827,412554490
120.761377,32.013778,412554490
120.760843,32.013708,412554490
120.76031,32.013638,412554490
120.759773,32.01356,412554490
120.759242,32.013473,412554490
120.75861,32.013347,412554490
120.758185,32.013262,412554490
120.757653,32.01316,412554490
120.75865,32.013256,412554490
120.756607,32.01295,412554490
120.756078,32.012853,412554490
120.75555,32.012753,412554490
120.75502,32.012643,412554490
120.754497,32.012532,412554490
120.753967,32.012425,412554490
120.753442,32.012325,412554490
120.752915,32.012227,412554490
120.752385,32.012118,412554490
120.751852,32.01201,412554490
120.751318,32.011908,412554490
120.74972,32.011635,412554490
120.74919,32.01153,412554490
120.748665,32.011425,412554490
120.748133,32.011318,412554490
120.747077,32.011092,412554490
120.74655,32.010998,412554490
120.746013,32.010907,412554490
120.744948,32.010723,412554490
120.744412,32.010642,412554490
120.74387,32.010573,412554490
120.74333,32.010508,412554490
120.742798,32.010448,412554490
120.742267,32.010397,412554490
120.741732,32.010342,412554490
120.741197,32.010273,412554490
120.740662,32.010195,412554490
120.740662,32.010195,412554490
120.740127,32.010128,412554490
120.739063,32.01002,412554490
120.738528,32.009972,412554490
120.737982,32.009915,412554490
120.737435,32.009855,412554490
120.736892,32.009788,412554490
120.735805,32.009665,412554490
120.735258,32.009602,412554490
120.734713,32.009542,412554490
120.734167,32.009488,412554490
120.733622,32.009432,412554490
120.733078,32.009377,412554490
120.732527,32.009325,412554490
120.731982,32.009258,412554490
120.731443,32.009188,412554490
120.730915,32.009115,412554490
120.730388,32.009042,412554490
120.729863,32.008977,412554490
120.729335,32.008913,412554490
120.728802,32.008843,412554490
120.727722,32.008722,412554490
120.727183,32.008667,412554490
120.726637,32.00861,412554490
120.726097,32.008555,412554490
120.72502,32.008445,412554490
120.724477,32.008393,412554490
120.723933,32.008353,412554490
120.722302,32.008188,412554490
120.721767,32.00811,412554490
120.72123,32.008043,412554490
120.72069,32.00798,412554490
120.720155,32.007922,412554490
120.719618,32.007872,412554490
120.717435,32.007647,412554490
120.716885,32.007587,412554490
120.715263,32.007415,412554490
120.713008,32.007213,412554490
120.712003,32.007067,412554490
120.711465,32.007002,412554490
120.71094,32.006943,412554490
120.708825,32.006708,412554490
120.708285,32.006652,412554490
120.707198,32.006515,412554490
120.706662,32.006437,412554490
120.705075,32.0062,412554490
120.704545,32.006137,412554490
120.703467,32.005998,412554490
120.701303,32.005718,412554490
120.700772,32.005653,412554490
120.699717,32.005505,412554490
120.698643,32.00535,412554490
120.69811,32.005272,412554490
120.697578,32.00519,412554490
120.69705,32.005115,412554490
120.696005,32.00498,412554490
120.695483,32.00491,412554490
120.694418,32.00475,412554490
120.693887,32.00467,412554490
120.69335,32.004592,412554490
120.692818,32.004518,412554490
120.692288,32.004445,412554490
120.69176,32.004368,412554490
120.690698,32.004213,412554490
120.689642,32.004083,412554490
120.689117,32.004013,412554490
120.68859,32.003938,412554490
120.688062,32.003852,412554490
120.687537,32.00377,412554490
120.686907,32.003675,412554490
120.686485,32.003608,412554490
120.685428,32.003423,412554490
120.684907,32.003338,412554490
120.684385,32.00325,412554490
120.683355,32.003073,412554490
120.682325,32.002887,412554490
120.681807,32.002802,412554490
120.68129,32.002713,412554490
120.680243,32.002532,412554490
120.67869,32.00229,412554490
120.677552,32.002095,412554490
120.676093,32.001853,412554490
120.675063,32.001715,412554490
120.674438,32.001633,412554490
120.673498,32.001507,412554490
120.672973,32.00142,412554490
120.671927,32.001248,412554490
120.66986,32.00094,412554490
120.669342,32.000872,412554490
120.668832,32.00081,412554490
120.6678,32.000685,412554490
120.666763,32.000558,412554490
120.665722,32.00045,412554490
120.664673,32.000325,412554490
120.664155,32.00026,412554490
120.663633,32.000193,412554490
120.663113,32.000125,412554490
120.660535,31.999807,412554490
120.660012,31.999742,412554490
120.659493,31.999697,412554490
120.659961,31.999821,412554490
120.656438,31.999277,412554490
120.655323,31.999113,412554490
120.653378,31.99891,412554490
120.651847,31.99879,412554490
120.650312,31.998662,412554490
120.649287,31.998562,412554490
120.648775,31.998508,412554490
120.646223,31.998325,412554490
120.64416,31.998133,412554490
120.643652,31.998085,412554490
120.642113,31.997958,412554490
120.638512,31.997695,412554490
120.6344,31.997547,412554490
120.63389,31.997568,412554490
120.632465,31.997665,412554490
120.62927,31.997948,412554490
120.628765,31.997997,412554490
120.628255,31.998038,412554490
120.627738,31.99808,412554490
120.624662,31.998288,412554490
120.62108,31.998487,412554490
120.620577,31.998513,412554490
120.619562,31.99856,412554490
120.61855,31.998613,412554490
120.61552,31.998878,412554490
120.614028,31.999048,412554490
120.611108,31.999547,412554490
120.61013,31.99973,412554490
120.609635,31.999812,412554490
120.609135,31.999912,412554490
120.605698,32.000657,412554490
120.604723,32.000877,412554490
120.60278,32.00132,412554490
120.601318,32.001657,412554490
120.600823,32.001782,412554490
120.60033,32.001898,412554490
120.599842,32.002013,412554490
120.598385,32.002347,412554490
120.597407,32.002572,412554490
120.596913,32.002668,412554490
120.595932,32.002877,412554490
120.595438,32.002993,412554490
120.594947,32.003118,412554490
120.594458,32.003242,412554490
120.593967,32.003367,412554490
120.59348,32.003493,412554490
120.59244,32.0037,412554490
120.590052,32.00437,412554490
120.588127,32.004887,412554490
120.584283,32.006057,412554490
120.581418,32.006955,412554490
120.580935,32.007098,412554490
120.57808,32.008048,412554490
120.5733,32.0096,412554490
120.56607,32.011953,412554490
120.565593,32.012117,412554490
120.556512,32.015192,412554490
120.555555,32.015507,412554490
120.554048,32.016019,412554490
120.548897,32.017642,412554490
120.545108,32.018887,412554490
120.540851,32.020231,412554490
120.533478,32.0231,412554490
120.5326,32.0234,412554490
120.516417,32.02952,412554490
120.51597,32.029758,412554490
120.51085,32.031483,412554490
120.503886,32.033765,412554490
120.496565,32.035478,412554490
120.496111,32.035641,412554490
120.48158,32.037193,412554490
120.482023,32.03719,412554490
120.4806,32.0373,412554490
120.467303,32.036886,412554490
120.4647,32.0368,412554490
120.4602,32.036,412554490
120.4453,32.0328,412554490
120.443815,32.032304,412554490
120.4425,32.0321,412554490
120.430853,32.028788,412554490
120.4273,32.0274,412554490
120.4133,32.0223,412554490
120.4084,32.0206,412554490
120.402821,32.018731,412554490
120.393418,32.014778,412554490
120.380783,32.007301,412554490
120.38,32.0068,412554490
120.3775,32.0054,412554490
120.37007,32.00151,412554490
120.3657,31.9989,412554490
120.3612,31.9965,412554490
120.3507,31.9906,412554490
120.347,31.988313,412554490
120.336378,31.98101,412554490
120.3345,31.9799,412554490
120.3298,31.9769,412554490
120.324746,31.973931,412554490
120.316075,31.96859,412554490
120.3138,31.9672,412554490
120.305723,31.962715,412554490
120.3023,31.9614,412554490
120.296295,31.958876,412554490
120.284606,31.953926,412554490
120.2803,31.9522,412554490
120.272808,31.949181,412554490
120.260806,31.944245,412554490
120.248558,31.939133,412554490
120.23481,31.935826,412554490
120.22784,31.93456,412554490
120.224018,31.934246,412554490
120.216,31.9333,412554490
120.211233,31.93291,412554490
120.203262,31.931787,412554490
120.202926,31.931711,412554490
120.19947,31.931872,412554490
120.192756,31.932388,412554490
120.18286,31.933465,412554490
120.174036,31.93396,412554490
120.161405,31.935612,412554490
120.157325,31.936327,412554490
120.156948,31.936393,412554490
120.156572,31.936462,412554490
120.15545,31.936695,412554490
120.155078,31.936768,412554490
120.154327,31.9369,412554490
120.153558,31.93705,412554490
120.153177,31.937128,412554490
120.1528,31.9372,412554490
120.15242,31.93727,412554490
120.148178,31.938058,412554490
120.146998,31.938248,412554490
120.146602,31.938318,412554490
120.14542,31.938513,412554490
120.144617,31.93862,412554490
120.142535,31.93895,412554490
120.139002,31.939685,412554490
120.137723,31.940002,412554490
120.13699,31.940148,412554490
120.13347,31.940878,412554490
120.129347,31.941698,412554490
120.12893,31.941793,412554490
120.1286,31.9419,412554490
120.12233,31.943417,412554490
120.121075,31.943717,412554490
120.120658,31.943807,412554490
120.12024,31.943903,412554490
120.119407,31.944102,412554490
120.11899,31.944198,412554490
120.118573,31.944298,412554490
120.11816,31.944402,412554490
120.11691,31.944677,412554490
120.116495,31.944783,412554490
120.11608,31.944882,412554490
120.114823,31.945172,412554490
120.113998,31.945362,412554490
120.111175,31.946177,412554490
120.108847,31.946937,412554490
120.108535,31.947032,412554490
120.107703,31.947295,412554490
120.107327,31.947422,412554490
120.106563,31.947642,412554490
120.105443,31.947962,412554490
120.105072,31.948067,412554490
120.103223,31.948623,412554490
120.10286,31.94873,412554490
120.102567,31.948818,412554490
120.10176,31.949052,412554490
120.101393,31.949158,412554490
120.100672,31.949388,412554490
120.10038,31.949475,412554490
120.099597,31.949742,412554490
120.099237,31.94985,412554490
120.09745,31.95042,412554490
120.096735,31.950652,412554490
