Heading,Course,Speed,lng,lat,MMSI
192,191,10.9,125.590083,35.115767,440173000
192,190,10.9,125.58965,35.113767,440173000
192,191,11,125.589183,35.1118,440173000
192,190,10.9,125.588683,35.109717,440173000
192,191,10.9,125.588117,35.107333,440173000
192,191,10.9,125.587467,35.1048,440173000
193,191,10.9,125.587,35.1028,440173000
192,191,10.9,125.5862,35.099767,440173000
192,190,10.8,125.585217,35.095867,440173000
192,191,10.9,125.584467,35.092883,440173000
189,190,10.9,125.584,35.09085,440173000
189,188,10.8,125.583667,35.088833,440173000
189,187,10.8,125.583333,35.0869,440173000
188,188,10.8,125.58305,35.0853,440173000
189,189,10.9,125.582533,35.08235,440173000
189,188,10.9,125.582117,35.079817,440173000
189,188,10.8,125.581783,35.077833,440173000
190,189,10.8,125.581383,35.075883,440173000
189,188,10.8,125.581033,35.073883,440173000
189,188,10.8,125.580683,35.07195,440173000
189,188,10.8,125.5803,35.06985,440173000
189,188,10.8,125.580033,35.06845,440173000
189,188,10.8,125.579733,35.0665,440173000
189,189,10.8,125.579233,35.0639,440173000
188,187,10.8,125.5789,35.061867,440173000
188,187,10.8,125.578533,35.059467,440173000
187,187,10.8,125.578233,35.057533,440173000
188,187,10.8,125.5779,35.055317,440173000
189,189,10.8,125.577317,35.052383,440173000
189,189,10.8,125.57695,35.050483,440173000
190,190,10.8,125.576533,35.048483,440173000
188,189,10.8,125.576133,35.04655,440173000
189,188,10.8,125.5758,35.04455,440173000
189,188,10.8,125.5754,35.0424,440173000
189,188,10.8,125.575033,35.040483,440173000
190,189,10.8,125.57465,35.038483,440173000
189,189,10.8,125.574167,35.036333,440173000
189,188,10.8,125.573817,35.034333,440173000
189,189,10.9,125.573433,35.032533,440173000
189,188,10.9,125.573017,35.030333,440173000
190,190,10.9,125.5726,35.028367,440173000
190,190,10.9,125.572267,35.026883,440173000
189,189,10.9,125.57185,35.024867,440173000
189,189,10.9,125.571533,35.0233,440173000
189,188,11,125.571067,35.020867,440173000
189,190,11,125.570617,35.018833,440173000
189,188,11,125.57015,35.01635,440173000
188,188,11,125.569867,35.014733,440173000
189,188,10.9,125.569517,35.012767,440173000
189,188,10.9,125.56905,35.01035,440173000
189,188,10.9,125.568817,35.008767,440173000
189,188,10.9,125.568433,35.006633,440173000
188,188,10.9,125.56805,35.004617,440173000
189,188,11,125.5677,35.00265,440173000
183,185,10.9,125.567367,35.00065,440173000
180,179,10.9,125.56735,34.998683,440173000
180,177,10.9,125.567417,34.99675,440173000
179,177,10.9,125.567517,34.994517,440173000
180,177,11,125.567617,34.992517,440173000
179,178,11,125.567683,34.990467,440173000
180,177,11,125.567767,34.988867,440173000
181,177,11,125.567833,34.986917,440173000
181,180,11,125.567817,34.985283,440173000
180,179,11,125.567867,34.983267,440173000
180,178,11,125.567933,34.9812,440173000
180,178,11,125.567967,34.97955,440173000
181,178,11,125.568,34.977017,440173000
180,179,11,125.568017,34.975183,440173000
180,178,11.1,125.5681,34.97295,440173000
181,179,11.1,125.568133,34.970883,440173000
181,180,11.1,125.568133,34.968817,440173000
181,180,11.1,125.568117,34.966683,440173000
181,179,11.1,125.5681,34.9646,440173000
180,180,11.1,125.5681,34.961983,440173000
181,179,11.1,125.5681,34.960533,440173000
181,180,11.2,125.568117,34.956317,440173000
181,180,11.1,125.5681,34.95485,440173000
181,180,11.1,125.568117,34.95285,440173000
182,181,11.1,125.568067,34.95075,440173000
181,181,11.2,125.568017,34.948683,440173000
181,180,11.1,125.568,34.946333,440173000
181,180,11.1,125.567983,34.94445,440173000
181,180,11.2,125.567967,34.94285,440173000
181,180,11.2,125.56795,34.94075,440173000
180,179,11.2,125.56795,34.93825,440173000
181,178,11.2,125.567983,34.936117,440173000
182,180,11.2,125.567967,34.933817,440173000
181,181,11.2,125.567883,34.931983,440173000
182,180,11.2,125.56785,34.9299,440173000
182,181,11.2,125.5678,34.928233,440173000
181,181,11.2,125.56775,34.926117,440173000
181,179,11.2,125.567767,34.923633,440173000
181,180,11.2,125.567767,34.922,440173000
181,180,11.2,125.567717,34.919883,440173000
181,181,11.3,125.567683,34.917217,440173000
182,180,11.2,125.5677,34.915667,440173000
180,181,11.2,125.567567,34.91315,440173000
181,179,11.2,125.567583,34.9111,440173000
181,180,11.3,125.56755,34.909417,440173000
182,182,11.3,125.56745,34.905783,440173000
182,182,11.4,125.567367,34.904083,440173000
182,182,11.4,125.567233,34.900317,440173000
181,181,11.4,125.567133,34.898183,440173000
181,181,11.3,125.5671,34.896133,440173000
180,180,11.3,125.56705,34.893483,440173000
181,179,11.4,125.567067,34.8914,440173000
181,180,11.4,125.56705,34.889283,440173000
181,180,11.4,125.567,34.88715,440173000
181,182,11.4,125.566933,34.8855,440173000
181,180,11.4,125.566917,34.883467,440173000
181,181,11.4,125.56685,34.881767,440173000
180,181,11.4,125.5668,34.879683,440173000
181,180,11.4,125.566817,34.87755,440173000
181,181,11.5,125.566733,34.875467,440173000
180,179,11.4,125.566733,34.873217,440173000
181,180,11.5,125.5667,34.871083,440173000
182,181,11.5,125.566667,34.869633,440173000
183,182,11.5,125.566533,34.867283,440173000
181,183,11.5,125.566383,34.865183,440173000
181,181,11.4,125.566317,34.863167,440173000
180,181,11.5,125.56625,34.861017,440173000
181,182,11.5,125.566167,34.858717,440173000
182,181,11.5,125.5661,34.856783,440173000
181,182,11.6,125.566,34.854467,440173000
181,180,11.5,125.56595,34.8522,440173000
181,181,11.6,125.565883,34.85025,440173000
181,181,11.6,125.565817,34.847933,440173000
182,182,11.6,125.5657,34.845717,440173000
180,180,11.6,125.565583,34.8421,440173000
180,180,11.6,125.565533,34.839933,440173000
181,181,11.6,125.565483,34.8377,440173000
182,181,11.6,125.565383,34.834433,440173000
181,182,11.7,125.565233,34.8323,440173000
181,182,11.7,125.565083,34.829467,440173000
179,180,11.6,125.565033,34.827983,440173000
179,180,11.6,125.565033,34.825717,440173000
179,181,11.7,125.564983,34.822933,440173000
180,180,11.7,125.564983,34.820983,440173000
179,180,11.6,125.56495,34.818567,440173000
180,180,11.6,125.56495,34.816567,440173000
180,181,11.7,125.5649,34.814383,440173000
180,180,11.6,125.564833,34.8112,440173000
178,179,11.6,125.564817,34.809,440173000
179,179,11.7,125.56485,34.80665,440173000
179,179,11.6,125.56485,34.804567,440173000
180,179,11.6,125.564883,34.8024,440173000
180,181,11.6,125.564833,34.800267,440173000
180,181,11.6,125.564783,34.7981,440173000
176,178,11.6,125.564783,34.795183,440173000
177,177,11.6,125.564883,34.793683,440173000
178,177,11.6,125.565017,34.79095,440173000
178,178,11.7,125.565067,34.78875,440173000
178,179,11.7,125.5651,34.786583,440173000
180,178,11.8,125.565183,34.78435,440173000
180,181,11.7,125.565133,34.782833,440173000
180,180,11.8,125.565133,34.781033,440173000
180,180,11.8,125.565083,34.778867,440173000
180,180,11.8,125.565017,34.7767,440173000
180,179,11.8,125.565067,34.775017,440173000
180,180,11.8,125.565,34.77335,440173000
180,180,11.8,125.564983,34.771167,440173000
180,179,11.8,125.565,34.76945,440173000
182,181,11.8,125.564917,34.767433,440173000
181,182,11.8,125.564783,34.764983,440173000
180,181,11.9,125.564767,34.762983,440173000
179,180,11.8,125.564767,34.7608,440173000
179,177,11.9,125.56485,34.758467,440173000
180,180,11.9,125.564867,34.756217,440173000
181,180,12,125.564817,34.754217,440173000
181,181,11.9,125.564767,34.75195,440173000
180,180,12.1,125.564733,34.749683,440173000
181,181,12,125.564717,34.7475,440173000
180,180,12.1,125.564667,34.745067,440173000
179,180,12,125.564667,34.743033,440173000
180,179,12.1,125.56465,34.740767,440173000
181,180,12.1,125.564633,34.738967,440173000
182,182,12.1,125.56455,34.7368,440173000
179,182,12,125.564417,34.734533,440173000
178,178,12,125.56445,34.7323,440173000
179,178,12,125.564567,34.729967,440173000
178,178,12,125.5646,34.7284,440173000
178,178,12,125.564683,34.7262,440173000
178,178,12,125.564733,34.723967,440173000
178,178,12,125.564767,34.722167,440173000
178,178,12.1,125.56485,34.719833,440173000
178,177,12.1,125.564967,34.717567,440173000
179,178,12.1,125.565067,34.7147,440173000
179,178,12.1,125.565167,34.712667,440173000
179,178,12.3,125.565233,34.710167,440173000
179,178,12.3,125.565267,34.70805,440173000
179,178,12.2,125.565333,34.705767,440173000
180,179,12.3,125.56535,34.70355,440173000
180,179,12.3,125.5654,34.701017,440173000
179,179,12.3,125.565367,34.698967,440173000
178,178,12.3,125.565433,34.696617,440173000
177,176,12.3,125.565583,34.694333,440173000
179,177,12.3,125.5657,34.6921,440173000
180,178,12.3,125.565733,34.689783,440173000
179,179,12.4,125.56575,34.68795,440173000
180,178,12.4,125.565817,34.6856,440173000
179,180,12.4,125.565783,34.682833,440173000
178,177,12.3,125.565933,34.6804,440173000
179,177,12.4,125.566017,34.6788,440173000
178,177,12.3,125.56615,34.67585,440173000
179,178,12.5,125.566217,34.673667,440173000
178,177,12.4,125.56635,34.671367,440173000
178,176,12.4,125.566433,34.669567,440173000
178,177,12.4,125.5666,34.667283,440173000
179,177,12.4,125.566717,34.665017,440173000
180,179,12.4,125.566767,34.662583,440173000
179,178,12.4,125.566833,34.660283,440173000
180,179,12.4,125.5669,34.658017,440173000
179,177,12.5,125.566983,34.655733,440173000
180,177,12.4,125.567083,34.653917,440173000
179,178,12.4,125.567133,34.651733,440173000
179,177,12.4,125.567317,34.64875,440173000
179,177,12.4,125.567383,34.646483,440173000
180,178,12.5,125.567483,34.644117,440173000
180,179,12.4,125.56755,34.64185,440173000
181,178,12.6,125.5676,34.639517,440173000
179,179,12.6,125.5676,34.63725,440173000
178,178,12.5,125.567683,34.6348,440173000
178,176,12.5,125.56785,34.632483,440173000
179,176,12.6,125.568017,34.6302,440173000
180,178,12.6,125.56805,34.62785,440173000
179,178,12.6,125.5681,34.62555,440173000
178,177,12.6,125.5682,34.623783,440173000
181,178,12.6,125.568317,34.621417,440173000
180,179,12.7,125.568333,34.6196,440173000
182,178,12.7,125.568417,34.617233,440173000
181,179,12.6,125.568367,34.6149,440173000
180,179,12.6,125.568367,34.612483,440173000
181,180,12.6,125.568383,34.610133,440173000
180,180,12.6,125.56835,34.60785,440173000
179,178,12.6,125.568467,34.605517,440173000
179,178,12.7,125.568517,34.6032,440173000
182,180,12.7,125.568583,34.59835,440173000
181,179,12.7,125.568583,34.59605,440173000
180,178,12.7,125.568667,34.593683,440173000
181,178,12.7,125.568733,34.591367,440173000
181,180,12.7,125.568717,34.5896,440173000
180,179,12.7,125.568767,34.587217,440173000
179,177,12.7,125.568867,34.584683,440173000
180,178,12.7,125.568967,34.58255,440173000
180,179,12.7,125.568967,34.580667,440173000
179,178,12.7,125.56905,34.578467,440173000
178,176,12.8,125.569233,34.575867,440173000
179,176,12.8,125.5694,34.57355,440173000
180,176,12.8,125.5695,34.571883,440173000
181,179,12.8,125.569533,34.569267,440173000
181,177,12.8,125.56965,34.567067,440173000
180,178,12.8,125.569667,34.564683,440173000
178,177,12.8,125.569833,34.56235,440173000
180,177,12.9,125.569967,34.559717,440173000
179,178,12.8,125.57005,34.557333,440173000
181,177,12.8,125.570183,34.555117,440173000
183,180,12.9,125.570183,34.552717,440173000
183,179,12.9,125.570167,34.550867,440173000
181,180,12.8,125.570067,34.548483,440173000
179,179,12.7,125.570133,34.5461,440173000
178,176,12.7,125.5703,34.543667,440173000
179,175,12.7,125.570467,34.5413,440173000
182,178,12.7,125.57055,34.538983,440173000
183,180,12.8,125.57055,34.5342,440173000
182,182,12.9,125.570483,34.532467,440173000
179,177,12.8,125.570533,34.530067,440173000
181,178,12.9,125.57065,34.5275,440173000
182,180,12.8,125.570683,34.5251,440173000
182,179,12.9,125.570667,34.522933,440173000
182,180,12.9,125.570717,34.520467,440173000
180,178,12.8,125.5707,34.518533,440173000
182,177,12.9,125.570783,34.516167,440173000
181,179,12.9,125.570783,34.514233,440173000
179,178,12.9,125.5708,34.512067,440173000
180,178,12.9,125.5709,34.510183,440173000
182,179,13,125.570983,34.507883,440173000
182,179,13,125.57095,34.505233,440173000
181,181,13,125.570983,34.5036,440173000
180,177,12.9,125.571067,34.500967,440173000
181,179,12.9,125.5711,34.498833,440173000
181,178,12.9,125.571133,34.4963,440173000
181,179,12.9,125.571183,34.493633,440173000
181,178,12.9,125.571217,34.491517,440173000
182,179,13,125.571233,34.489583,440173000
183,181,13,125.571183,34.48715,440173000
183,181,13,125.571167,34.484667,440173000
181,181,13.1,125.5711,34.482233,440173000
178,178,13.1,125.571183,34.47985,440173000
176,177,12.9,125.571317,34.4779,440173000
174,173,12.9,125.571633,34.475717,440173000
172,170,12.9,125.57205,34.473267,440173000
172,169,13,125.572783,34.46965,440173000
171,173,13,125.573167,34.467317,440173000
173,171,13,125.573633,34.465417,440173000
173,169,13,125.574067,34.463067,440173000
174,171,13.1,125.574567,34.46055,440173000
173,172,13.1,125.574933,34.45815,440173000
173,171,13.1,125.5754,34.4558,440173000
173,173,13.1,125.575783,34.45335,440173000
172,172,13.1,125.57605,34.451717,440173000
172,168,13.2,125.576767,34.448433,440173000
173,172,13.2,125.57715,34.446067,440173000
174,172,13.2,125.57755,34.443617,440173000
173,171,13.2,125.57795,34.441167,440173000
173,171,13.2,125.578467,34.438667,440173000
173,171,13.2,125.5789,34.436233,440173000
173,171,13.3,125.579283,34.43385,440173000
174,172,13.3,125.579767,34.430667,440173000
171,172,13.3,125.580117,34.4284,440173000
175,173,13.3,125.580783,34.42455,440173000
173,170,13.2,125.581267,34.421683,440173000
174,176,13.2,125.581533,34.419133,440173000
173,168,13.1,125.582033,34.416683,440173000
173,176,13,125.582267,34.41435,440173000
167,168,12.8,125.582633,34.412467,440173000
178,172,12.8,125.583133,34.410167,440173000
167,174,12.8,125.583267,34.4084,440173000
171,176,12.8,125.584,34.404483,440173000
174,166,12.8,125.584717,34.40195,440173000
176,176,12.7,125.584833,34.400033,440173000
169,169,12.6,125.5852,34.397867,440173000
180,173,12.7,125.585633,34.396,440173000
168,169,12.7,125.585917,34.39325,440173000
179,169,12.7,125.58645,34.3914,440173000
168,175,12.7,125.586517,34.38925,440173000
175,166,12.7,125.587083,34.387483,440173000
175,176,12.7,125.58725,34.38545,440173000
169,169,12.6,125.587583,34.383567,440173000
179,171,12.7,125.58805,34.38155,440173000
167,173,12.7,125.588167,34.3794,440173000
177,166,12.8,125.588833,34.377333,440173000
170,176,12.8,125.588883,34.375117,440173000
174,166,12.7,125.5895,34.37305,440173000
177,175,12.8,125.589683,34.371133,440173000
167,170,12.7,125.589917,34.3693,440173000
166,172,12.9,125.590717,34.365783,440173000
175,166,13,125.5915,34.3634,440173000
165,169,12.9,125.5918,34.361233,440173000
168,172,13,125.5927,34.358,440173000
174,168,13,125.59375,34.354483,440173000
162,169,13,125.5941,34.35225,440173000
175,164,13,125.595117,34.349733,440173000
162,170,12.9,125.5954,34.347383,440173000
164,161,13,125.59635,34.345117,440173000
168,163,13.2,125.5972,34.342767,440173000
169,166,13.3,125.5977,34.340867,440173000
168,168,13.5,125.598317,34.338533,440173000
167,166,13.7,125.599183,34.335383,440173000
169,166,13.7,125.599783,34.333383,440173000
173,170,13.8,125.6006,34.329633,440173000
171,169,13.9,125.601683,34.323917,440173000
173,170,13.9,125.602217,34.321417,440173000
176,172,14,125.602617,34.319083,440173000
172,173,14,125.603033,34.315633,440173000
170,171,14,125.603433,34.313567,440173000
172,169,14,125.60395,34.311267,440173000
174,171,14.1,125.604383,34.308983,440173000
175,173,14,125.604733,34.3064,440173000
172,172,14,125.605183,34.303217,440173000
172,169,14,125.605883,34.300133,440173000
173,171,14,125.606283,34.297883,440173000
175,172,14,125.606667,34.29555,440173000
175,173,14,125.607017,34.29325,440173000
173,172,14.1,125.607667,34.28875,440173000
171,171,14.1,125.60815,34.28615,440173000
172,169,14.1,125.608833,34.2831,440173000
174,173,14.1,125.609717,34.277317,440173000
171,171,14.1,125.610133,34.2747,440173000
173,171,14.2,125.61125,34.269317,440173000
174,172,14.2,125.611517,34.267483,440173000
175,173,14.2,125.611883,34.265033,440173000
172,172,14.3,125.612617,34.259817,440173000
172,170,14.3,125.6142,34.251883,440173000
172,172,14.2,125.615733,34.24215,440173000
171,170,14.3,125.616167,34.240017,440173000
173,169,14.3,125.6166,34.237917,440173000
171,170,14.3,125.618283,34.227717,440173000
171,170,14.3,125.618733,34.225483,440173000
173,170,14.3,125.619483,34.221867,440173000
168,170,14.3,125.620183,34.217867,440173000
168,166,14.4,125.621617,34.2129,440173000
173,168,14.3,125.622367,34.210033,440173000
174,172,14.3,125.622733,34.2077,440173000
174,172,14.3,125.623383,34.20365,440173000
172,172,14.3,125.624233,34.19815,440173000
173,171,14.2,125.626317,34.187933,440173000
170,169,14.2,125.627733,34.181033,440173000
171,168,14.2,125.628433,34.178417,440173000
174,172,14.2,125.629367,34.17305,440173000
175,171,14.2,125.629733,34.170767,440173000
175,172,14.2,125.6336,34.1503,440173000
168,171,14.2,125.634,34.148,440173000
93,95,13.7,126.009917,34.062767,440173000
91,94,13.7,126.01255,34.06255,440173000
89,91,13.7,126.01765,34.062417,440173000
91,91,13.7,126.021017,34.0623,440173000
90,92,13.7,126.021633,34.062267,440173000
89,91,13.6,126.022567,34.06225,440173000
92,93,13.3,126.032167,34.062083,440173000
92,93,13.2,126.032733,34.062067,440173000
92,92,13.2,126.0336,34.06205,440173000
91,91,13.1,126.03565,34.061983,440173000
91,91,13.1,126.037983,34.06195,440173000
92,91,13.1,126.04015,34.0619,440173000
92,91,13,126.041,34.061883,440173000
92,92,13.1,126.04305,34.061817,440173000
91,92,13,126.090367,34.060433,440173000
91,92,13,126.09095,34.060433,440173000
89,90,12.9,126.092417,34.06045,440173000
90,89,12.9,126.093283,34.060467,440173000
90,89,12.9,126.093867,34.060483,440173000
91,89,12.9,126.094717,34.0605,440173000
92,89,12.9,126.095233,34.060483,440173000
91,91,12.8,126.105367,34.060217,440173000
96,94,12.7,126.126083,34.059483,440173000
94,94,12.7,126.128067,34.059317,440173000
92,92,12.6,126.131567,34.059183,440173000
91,92,12.6,126.132417,34.059167,440173000
91,91,12.6,126.133267,34.05915,440173000
94,91,12.6,126.13885,34.059083,440173000
95,92,12.6,126.139417,34.05905,440173000
95,95,12.6,126.1422,34.058783,440173000
94,94,12.6,126.14305,34.058733,440173000
93,94,12.6,126.14355,34.058717,440173000
92,93,12.6,126.1451,34.058667,440173000
92,92,12.6,126.14595,34.058667,440173000
93,90,12.7,126.163483,34.05815,440173000
93,93,12.7,126.169917,34.057733,440173000
93,93,12.7,126.170767,34.057717,440173000
92,92,12.7,126.171833,34.057667,440173000
92,92,12.6,126.172533,34.057667,440173000
91,89,12.6,126.175633,34.057583,440173000
94,94,12.6,126.215483,34.0546,440173000
93,93,12.6,126.217167,34.054567,440173000
90,87,12.4,126.309667,34.050917,440173000
92,91,12.4,126.315883,34.050783,440173000
92,89,12.4,126.32635,34.051,440173000
93,92,12.4,126.329783,34.05085,440173000
91,90,12.4,126.332533,34.050867,440173000
89,87,12.4,126.336067,34.050917,440173000
88,87,12.1,126.470483,34.047133,440173000
86,84,11.9,126.533733,34.046933,440173000
88,86,11.9,126.550267,34.048083,440173000
86,83,11.8,126.569367,34.0494,440173000
83,82,12.2,126.683033,34.057033,440173000
84,85,12.3,126.716617,34.05915,440173000
88,85,12.3,126.722033,34.059617,440173000
87,88,12.4,126.725633,34.059683,440173000
69,71,12.5,127.80155,34.230867,440173000
68,69,12.3,127.805183,34.232,440173000
72,74,12.4,127.824967,34.237383,440173000
70,73,12.4,127.8263,34.237717,440173000
68,69,12.3,127.8289,34.2385,440173000
69,69,12.3,127.8301,34.238883,440173000
72,70,12.4,127.832717,34.239667,440173000
72,73,12.4,127.8354,34.240283,440173000
71,73,12.5,127.836933,34.240667,440173000
67,71,12.4,127.839467,34.241367,440173000
69,68,12.4,127.842017,34.242217,440173000
69,69,12.3,127.84325,34.242583,440173000
69,70,12.3,127.84585,34.243333,440173000
70,69,12.3,127.847167,34.243717,440173000
72,71,12.4,127.849733,34.244417,440173000
72,73,12.4,127.851183,34.244783,440173000
68,72,12.3,127.85385,34.245417,440173000
67,70,12.3,127.855117,34.245833,440173000
68,68,12.2,127.855833,34.246067,440173000
71,69,12.3,127.857633,34.246633,440173000
72,72,12.3,127.859217,34.247017,440173000
71,73,12.3,127.861867,34.247667,440173000
70,72,12.3,127.863117,34.248,440173000
69,71,12.3,127.864283,34.248317,440173000
69,71,12.3,127.865583,34.2487,440173000
69,70,12.3,127.866867,34.2491,440173000
69,70,12.4,127.869683,34.24995,440173000
71,70,12.4,127.870983,34.250333,440173000
72,73,12.5,127.873683,34.250967,440173000
69,72,12.5,127.877483,34.251933,440173000
71,70,12.5,127.883983,34.2539,440173000
70,73,12.5,127.88695,34.254617,440173000
69,71,12.5,127.8882,34.254967,440173000
68,69,12.5,127.8907,34.255733,440173000
69,69,12.5,127.892,34.25615,440173000
71,71,12.5,127.894583,34.256917,440173000
71,72,12.5,127.89725,34.25765,440173000
71,71,12.6,127.899917,34.258383,440173000
71,72,12.6,127.90145,34.2588,440173000
71,72,12.6,127.902633,34.259167,440173000
69,70,12.5,127.905317,34.25985,440173000
68,69,12.5,127.907883,34.260633,440173000
69,70,12.5,127.9105,34.261483,440173000
69,71,12.6,127.91315,34.26225,440173000
69,70,12.5,127.914683,34.262667,440173000
68,70,12.4,127.915867,34.263017,440173000
66,69,12.5,127.917183,34.263383,440173000
66,67,12.4,127.918467,34.263817,440173000
67,66,12.4,127.919767,34.264233,440173000
67,67,12.4,127.921,34.264633,440173000
71,69,12.5,127.924883,34.265917,440173000
69,71,12.6,127.927767,34.266683,440173000
69,70,12.5,127.928967,34.267033,440173000
69,70,12.5,127.930283,34.2674,440173000
70,70,12.6,127.9316,34.2678,440173000
70,71,12.6,127.934233,34.268517,440173000
69,69,12.6,127.9369,34.269283,440173000
68,69,12.6,127.938217,34.269683,440173000
67,69,12.6,127.940917,34.270517,440173000
66,67,12.5,127.942217,34.27095,440173000
67,66,12.5,127.943517,34.2714,440173000
69,67,12.5,127.9448,34.271833,440173000
71,69,12.5,127.94605,34.272233,440173000
71,71,12.5,127.947383,34.272583,440173000
68,70,12.5,127.950033,34.273317,440173000
65,65,12.3,127.955167,34.275217,440173000
66,65,12.4,127.956433,34.2757,440173000
68,68,12.4,127.96025,34.276983,440173000
65,67,12.4,127.964367,34.278383,440173000
64,64,12.3,127.9679,34.2798,440173000
67,65,12.3,127.971583,34.28125,440173000
67,68,12.5,127.975467,34.282517,440173000
64,64,12.5,127.981933,34.284883,440173000
65,64,12.5,127.9832,34.285383,440173000
64,64,12.4,127.9882,34.287267,440173000
66,65,12.4,127.990917,34.288333,440173000
68,65,12.4,127.992067,34.288733,440173000
69,67,12.5,127.993367,34.289167,440173000
68,69,12.5,127.994683,34.2896,440173000
67,68,12.6,127.99725,34.290383,440173000
66,68,12.5,127.998567,34.290817,440173000
64,66,12.5,128.0001,34.291383,440173000
65,65,12.5,128.001367,34.291867,440173000
66,65,12.5,128.0024,34.29225,440173000
66,65,12.6,128.003883,34.292783,440173000
